# File: ModelUsed.dat
# Creation time: 2026-03-02T14:35:42.613  +0100
#
# Inner population model.
# Version OSSOS 1.0, 2026-02-25
#
# Seed:  123476790
#
# Epoch: 2453157.50000
#
# Colors for hot:   0.60  0.00 -0.50 -1.00  1.50  1.20  0.80 -0.10 -0.50  0.00
#
# Parameters for inclination distribution:   0.00 14.00
# Parameters for q distribution:  40.00  1.00 35.00  1.00
# Parameters for a distribution:   -2.50  37.70  39.00
#
# Hot H-dist. parameter:            8.66  1.00  0.40  8.66
#
# Phase effect parameter G:  0.15
#
# lightcurve initial phase:  0.000
# lightcurve period [day]:  0.600
# lightcurve amplitude:  0.000
#
#   a        e        i      Omega    omega      M        H       epoch        dist    comment 
  37.8779   0.0198  30.3042 203.3623 327.5832 132.9831   8.30 2453157.50000   38.3972    inner_
  38.7140   0.0271  23.0681 251.2784 304.5742  96.1125   7.96 2453157.50000   38.8538    inner_
  38.0176   0.0537  25.7142 306.3149  89.9654 189.2571   6.70 2453157.50000   40.0356    inner_
  38.0264   0.0696  19.3675 230.0266 330.1435   7.5930   8.25 2453157.50000   35.4071    inner_
  38.9887   0.0254  25.1156 161.3660 314.2945 352.6598   8.49 2453157.50000   38.0051    inner_
  37.8166   0.0072  22.3705  75.5755 103.3245 106.7015   8.59 2453157.50000   37.8967    inner_
  38.4320   0.0464  21.0852 345.0607 359.3617 255.7981   8.31 2453157.50000   38.9464    inner_
  38.1433   0.0405  20.1007 340.8649 123.9667 352.3445   8.28 2453157.50000   36.6120    inner_
  38.8326   0.0357   4.5063  13.4558 359.1367   4.1686   7.82 2453157.50000   37.4508    inner_
  38.0164   0.0315   2.7358  90.8369  32.3359 222.6804   8.65 2453157.50000   38.9146    inner_
  37.9933   0.0396  22.5723 316.5242  85.7158 225.3756   7.92 2453157.50000   39.0778    inner_
  38.8308   0.0262   5.5603 225.2082  19.0883 129.8074   8.55 2453157.50000   39.4977    inner_
  38.2569   0.0081  20.9123 313.9229 357.8463  11.5018   7.72 2453157.50000   37.9550    inner_
  38.9439   0.0409  22.2679  37.7811 191.3565 254.1949   8.51 2453157.50000   39.4366    inner_
  37.7337   0.0072  25.6538 118.8770 304.5981 155.5011   6.41 2453157.50000   37.9818    inner_
  38.7234   0.0319   6.5487 160.7549  89.5715 213.8738   7.19 2453157.50000   39.7606    inner_
  38.2150   0.0691  33.0965 330.9030 173.0567  92.8098   7.10 2453157.50000   38.5249    inner_
  38.8554   0.0612  24.1777 299.3715 119.9054  65.9519   7.49 2453157.50000   38.0122    inner_
  38.3080   0.0807  22.4610  86.2633 233.6885  62.2458   7.28 2453157.50000   37.0751    inner_
  38.7527   0.0140   7.6205 136.8857 141.5914  82.0806   7.88 2453157.50000   38.6855    inner_
  38.7389   0.0207  20.5916 352.5714  96.6221 222.0282   8.61 2453157.50000   39.3404    inner_
  38.1331   0.0509  28.0192 101.6860 195.3713 133.3679   7.73 2453157.50000   39.5142    inner_
  38.6205   0.0090  27.7973   4.4998 113.8892  63.9595   7.78 2453157.50000   38.4712    inner_
  37.8845   0.0128  18.8975 267.4699 123.2980 312.9592   7.90 2453157.50000   37.5571    inner_
  38.3403   0.0784  21.6903 301.6184  65.2386  65.8841   8.19 2453157.50000   37.3172    inner_
  38.9517   0.0781  38.1429 337.3203 330.6269 146.7702   8.64 2453157.50000   41.5608    inner_
  38.2288   0.0184  28.2868 105.3500 176.4027  28.8322   7.59 2453157.50000   37.6147    inner_
  38.0820   0.0267  34.4587 150.7828  36.5055 156.1440   8.08 2453157.50000   39.0167    inner_
  38.1040   0.0261  23.7960  75.7686   8.5603 107.8964   8.63 2453157.50000   38.4328    inner_
  38.6161   0.0099   7.5974 148.2834 254.8019 303.9791   7.21 2453157.50000   38.4046    inner_
  38.8622   0.0766   3.5884 301.4252 100.0291  53.3238   7.73 2453157.50000   37.2416    inner_
  38.8157   0.0395  22.4012 140.2689 102.1049 240.0429   6.55 2453157.50000   39.6254    inner_
  38.5907   0.0182  28.1111  65.1660 249.8719 296.8992   8.01 2453157.50000   38.2826    inner_
  38.8960   0.0311  27.7337  69.1842 102.6006 118.6980   7.47 2453157.50000   39.5046    inner_
  38.3265   0.0665  25.3826   7.9502  94.9205 169.3495   7.75 2453157.50000   40.8377    inner_
  37.9509   0.0288  27.0858 325.6557 124.1612 346.5769   7.48 2453157.50000   36.8903    inner_
  38.0248   0.1073  19.4887   8.9926  65.7969 218.3451   5.91 2453157.50000   41.3725    inner_
  37.7098   0.0111  38.6340  60.4065 151.7719 151.4224   8.45 2453157.50000   38.0790    inner_
  38.7678   0.0441  24.1057 135.7227  40.5783 319.2459   7.33 2453157.50000   37.5053    inner_
  38.5884   0.0972  24.2726 283.7620  76.5353 299.4605   8.60 2453157.50000   37.0392    inner_
  38.0657   0.0383  36.2867  40.9535 299.7765  31.2660   8.56 2453157.50000   36.8370    inner_
  38.6311   0.0992  21.4047 172.5982 214.1271 289.5275   8.35 2453157.50000   37.7034    inner_
  38.1948   0.0566   6.8582 211.1917  33.4953  49.0665   8.59 2453157.50000   36.8519    inner_
  37.7558   0.0372  22.6059  20.1625  55.4178  60.5440   8.45 2453157.50000   37.1064    inner_
  38.1489   0.0007  23.9776  18.1769  56.5427 283.2893   8.61 2453157.50000   38.1426    inner_
  38.7844   0.0024  28.7730   1.5473  28.0290 233.1828   8.38 2453157.50000   38.8401    inner_
  37.9215   0.0015  21.7968 354.1030 277.9312 318.4476   6.81 2453157.50000   37.8794    inner_
  38.4101   0.0606  31.8589 203.6674 270.7122 312.4448   8.16 2453157.50000   36.9217    inner_
  38.0105   0.0623  22.5037  69.9111 136.0812 140.7645   8.16 2453157.50000   39.9006    inner_
  38.9404   0.1005  22.0626 322.3453 229.7630 256.1398   7.75 2453157.50000   40.2340    inner_
  38.0777   0.0977  35.7253 129.4766 112.4071 170.4409   7.00 2453157.50000   41.7569    inner_
  38.4009   0.0691  31.0371 153.1175 177.7846 174.7868   8.61 2453157.50000   41.0447    inner_
  38.1227   0.0317   6.6749  71.3560 186.9191  74.5154   8.06 2453157.50000   37.8363    inner_
  37.8166   0.0130  25.1398  42.2101 204.1251 310.0487   7.13 2453157.50000   37.5037    inner_
  38.1018   0.0834  25.1358 149.9550 280.1206 358.1752   8.47 2453157.50000   34.9275    inner_
  37.9977   0.0264   4.3069  58.6082 109.7126 306.6657   8.08 2453157.50000   37.4163    inner_
  37.9773   0.0568  23.0784 167.6401 260.0503 152.7237   8.45 2453157.50000   39.9199    inner_
  38.0384   0.0687  19.9968 327.0046  20.5573 289.0625   8.41 2453157.50000   37.3507    inner_
  38.1461   0.0870  46.8862 131.2145  21.5600  25.1234   7.65 2453157.50000   35.2018    inner_
  38.1408   0.0398  19.5629 248.2972 163.6488 159.9054   7.99 2453157.50000   39.5741    inner_
  37.7798   0.0224   6.5147 199.5897  33.5304   9.8728   8.42 2453157.50000   36.9454    inner_
  38.8432   0.0629   3.5327  46.7470  87.5855 281.5423   7.66 2453157.50000   38.5044    inner_
  37.7841   0.0793  31.6363 205.1139 282.4532  76.7237   8.48 2453157.50000   37.3265    inner_
  37.9993   0.0148  19.9097 264.4776  83.2253 232.8132   8.58 2453157.50000   38.3438    inner_
  38.2994   0.0048  25.8808 180.1524  55.0188 337.7844   8.55 2453157.50000   38.1300    inner_
  38.1754   0.0405  24.9152 186.1769 263.7367 174.4593   8.36 2453157.50000   39.7167    inner_
  37.9755   0.0389   3.5627  96.9969  57.1849 127.3722   8.51 2453157.50000   38.9071    inner_
  37.7054   0.0750  27.3169 196.4923  14.5423  73.8644   8.26 2453157.50000   37.1206    inner_
  38.7466   0.1270  42.8045  53.6627 144.5398 102.9301   7.81 2453157.50000   40.4117    inner_
  38.8467   0.0556  22.5972 306.4920 203.5336  79.4775   8.04 2453157.50000   38.5697    inner_
  38.8749   0.0224  21.4637  41.1854 179.2527 317.1180   8.64 2453157.50000   38.2473    inner_
  38.7492   0.0023  44.9708 299.2404 359.9077 192.7653   7.85 2453157.50000   38.8352    inner_
  38.5702   0.0163  24.9153 223.1133 343.2499 162.7236   8.46 2453157.50000   39.1724    inner_
  38.8985   0.1069  47.9876 275.8331 138.3094  27.3381   8.55 2453157.50000   35.3143    inner_
  37.8825   0.1124  25.4921 108.0841 129.7229 182.8947   8.12 2453157.50000   42.1355    inner_
  37.8035   0.0457   4.5842 355.8682 299.7612 274.7465   8.51 2453157.50000   37.7392    inner_
  37.8977   0.0298  32.0212 194.3389 223.1603 234.2881   8.44 2453157.50000   38.5777    inner_
  37.7087   0.0403  22.9780 122.5662   1.8565 163.0152   8.55 2453157.50000   39.1675    inner_
  38.6387   0.0775  22.0372 118.5074  47.5969 141.8842   8.52 2453157.50000   41.0739    inner_
  38.9453   0.0831  22.7195 295.2768  73.9953 324.9674   8.39 2453157.50000   36.3948    inner_
  37.7862   0.0794  22.7145 129.1042  92.4464 275.1571   8.05 2453157.50000   37.7544    inner_
  38.4338   0.0206  26.9498  12.3430 260.6842 193.9325   7.99 2453157.50000   39.2040    inner_
  38.5833   0.0399  35.7560 209.0932  67.1149  90.5530   8.54 2453157.50000   38.6595    inner_
  38.2973   0.0479   4.7012 116.7336 182.1814 143.0471   8.31 2453157.50000   39.7943    inner_
  38.7869   0.0589  23.2917 284.5248 109.8830  96.9623   8.38 2453157.50000   39.1950    inner_
  38.8889   0.0874  31.9900 143.6960 320.4595 349.8565   8.47 2453157.50000   35.5536    inner_
  38.6278   0.0629  21.5683 305.7284 241.1298 300.8557   7.89 2453157.50000   37.4992    inner_
  38.7431   0.1082  32.4677 338.8963 163.4375 331.3122   8.54 2453157.50000   35.1876    inner_
  38.9785   0.0174  21.9296 232.7200 340.9555  95.3332   8.61 2453157.50000   39.0531    inner_
  38.6805   0.0046  26.5732 193.7710 119.4324  86.1251   8.46 2453157.50000   38.6693    inner_
  38.4985   0.0123  33.0069  80.7789 295.2239 148.7683   7.41 2453157.50000   38.9061    inner_
  38.8729   0.1142  34.3443 184.8264 170.3909 182.6517   8.44 2453157.50000   43.3076    inner_
  38.6638   0.0443  22.5130 156.1356 145.5381  54.2821   8.60 2453157.50000   37.7160    inner_
  38.3979   0.0162  32.6363 204.7354 174.5347 299.4490   8.41 2453157.50000   38.0999    inner_
  38.1485   0.0355  23.6661 201.5700 149.9021 214.5991   8.04 2453157.50000   39.2766    inner_
  38.3976   0.0348  27.1431 261.4722  67.5413  73.7149   7.11 2453157.50000   38.0663    inner_
  38.5776   0.0790  24.2719 187.1090 201.0983 337.1413   8.06 2453157.50000   35.8111    inner_
  37.8710   0.0018   7.9782  93.9416  60.4873  36.7667   7.71 2453157.50000   37.8158    inner_
  38.8189   0.0455  29.1755 114.1844  99.6406 313.3582   7.90 2453157.50000   37.6505    inner_
  38.5538   0.1385  32.0635 150.9554 251.4259 206.7536   8.20 2453157.50000   43.4478    inner_
  38.7356   0.0155   5.3911 131.6637   9.6587 134.8603   8.18 2453157.50000   39.1633    inner_
  37.8044   0.0590  30.0381  11.9094  11.5628  73.9650   7.37 2453157.50000   37.3126    inner_
  38.9410   0.0290   4.9696  98.4524 238.5664 317.1355   8.32 2453157.50000   38.1276    inner_
  38.1320   0.0378  30.3519   5.9855  79.3675  88.5059   8.26 2453157.50000   38.1488    inner_
  38.9408   0.0019  23.4003  52.1045 233.8855 123.6161   8.41 2453157.50000   38.9826    inner_
  38.9546   0.0768  23.1480 349.9006  58.2849 332.3343   7.39 2453157.50000   36.3605    inner_
  37.9643   0.0486   7.4297 119.8740 106.9463 206.8136   7.22 2453157.50000   39.6282    inner_
  38.2092   0.0131   8.0581 100.7304 202.3524 110.0545   7.15 2453157.50000   38.3864    inner_
  38.4561   0.0563  24.8888 211.1497 152.1952 347.7763   6.66 2453157.50000   36.3448    inner_
  38.1886   0.0352  21.5337 261.1417 112.4330 309.5625   8.54 2453157.50000   37.3611    inner_
  37.9491   0.0473  23.4749 111.6504  51.2154 150.1648   7.49 2453157.50000   39.5276    inner_
  38.2465   0.0181  22.6902 149.3032 159.1188 225.4464   7.50 2453157.50000   38.7388    inner_
  37.8819   0.0501  23.7448  49.8765  76.8837 179.6675   8.19 2453157.50000   39.7802    inner_
  38.6478   0.0687  23.8251 163.1295 186.1457 256.6075   8.09 2453157.50000   39.4303    inner_
  37.9545   0.0252  19.8848 212.1767  89.9722 303.8045   8.62 2453157.50000   37.4394    inner_
  38.7164   0.0392  21.9157 198.8089  88.4763 276.1923   8.45 2453157.50000   38.6118    inner_
  38.8932   0.0667  31.2814 182.6892  56.9922 176.5063   8.17 2453157.50000   41.4824    inner_
  38.0286   0.0730  31.5505 200.0245 281.3839  92.8880   8.60 2453157.50000   38.3690    inner_
  38.3536   0.0655  34.2287  47.0145 291.3765 337.3207   8.38 2453157.50000   36.0629    inner_
  38.9121   0.0709  34.5211 123.2334 113.3724 125.0102   7.68 2453157.50000   40.6178    inner_
  38.3334   0.0538  27.9064 187.9760 345.8306 203.8472   8.36 2453157.50000   40.2377    inner_
  38.0713   0.0803  33.3255  29.2417 301.4610  94.6615   8.61 2453157.50000   38.5605    inner_
  38.4775   0.1202  29.5441  83.7028 311.1031 116.3139   6.64 2453157.50000   40.9378    inner_
  37.8592   0.1110  30.1147  90.5107 156.0201 330.6341   8.00 2453157.50000   34.3262    inner_
  38.6488   0.0534   4.3727 148.8491  66.5427 322.4560   8.05 2453157.50000   37.0553    inner_
  37.7089   0.0252  29.5870 351.6511 104.0397 149.6335   8.59 2453157.50000   38.5351    inner_
  38.2079   0.1144  26.3855 301.8361 136.3221 153.7971   8.65 2453157.50000   42.2145    inner_
  37.8078   0.0567  41.4836  25.9267 125.6031 130.8742   6.50 2453157.50000   39.2767    inner_
  37.7736   0.0295  28.8669 243.4640 175.2465 198.2648   7.83 2453157.50000   38.8351    inner_
  38.7825   0.0239  28.3779 302.5329 313.9432 283.0621   8.18 2453157.50000   38.5942    inner_
  38.9807   0.0010  27.5374 141.8489  16.5763 270.6260   8.64 2453157.50000   38.9803    inner_
  38.0403   0.1292  31.1073 115.7897 222.3590 103.8388   8.62 2453157.50000   39.7819    inner_
  38.8178   0.0868  24.6228 347.8526 193.5892 163.6568   6.60 2453157.50000   42.0698    inner_
  38.6608   0.0963  18.6959 305.2411 145.3747  43.7481   8.36 2453157.50000   36.1610    inner_
  38.1208   0.0070  41.8312 285.8214 273.9347 244.3509   8.60 2453157.50000   38.2376    inner_
  38.7496   0.0243   4.7574 119.1058 318.5934 332.5025   8.61 2453157.50000   37.9200    inner_
  38.4659   0.0046   4.0208 316.2222 245.2251  76.1820   6.31 2453157.50000   38.4248    inner_
  38.9564   0.1028  43.3258 211.6622 304.0474 144.5500   8.47 2453157.50000   42.3408    inner_
  38.8767   0.0773  32.6348 126.5713 252.4702 157.4428   8.62 2453157.50000   41.6811    inner_
  38.6879   0.1062  31.2778 354.1679 130.7212 231.7646   7.47 2453157.50000   41.4755    inner_
  38.2043   0.0046  25.4993   2.3041 320.5500  44.8003   8.16 2453157.50000   38.0805    inner_
  38.4040   0.0419  26.7163 241.9674  34.6656 273.5529   8.55 2453157.50000   38.3716    inner_
  38.3230   0.0255   5.2737 189.7638  14.2092 160.0270   6.53 2453157.50000   39.2433    inner_
  38.7801   0.0165  24.2557 293.2491  98.1487  89.9931   8.55 2453157.50000   38.7906    inner_
  38.7716   0.0566  31.0610  63.7645 130.8322 317.6747   8.54 2453157.50000   37.2083    inner_
  38.4792   0.0404  33.1268 238.3357  35.6530 343.4313   8.50 2453157.50000   36.9954    inner_
  38.7656   0.0237  28.1372 354.2447   5.8371 245.0007   7.03 2453157.50000   39.1708    inner_
  37.9907   0.0826  35.0366 291.2204 251.4600  93.3345   7.45 2453157.50000   38.4284    inner_
  37.9539   0.0037  32.4404  26.0322 186.3106 294.6450   8.50 2453157.50000   37.8952    inner_
  38.9590   0.0352  22.3367 176.1634 350.3001 144.6942   8.22 2453157.50000   40.0943    inner_
  38.5823   0.0221  23.4701 214.7307 123.7110  62.1128   8.40 2453157.50000   38.1984    inner_
  38.9312   0.0053   7.8918 107.6214 258.0924  95.4447   7.66 2453157.50000   38.9517    inner_
  38.0174   0.0594  21.5139  74.3226 335.4468  16.0164   8.63 2453157.50000   35.8568    inner_
  38.3439   0.0967  55.8549 117.4994 135.9190 135.8548   7.40 2453157.50000   41.1625    inner_
  38.3467   0.1275  20.9383 213.6125 336.4670 122.5221   6.40 2453157.50000   41.3744    inner_
  38.2505   0.0145  24.5400  94.6841 163.3573 301.8384   7.81 2453157.50000   37.9642    inner_
  38.4472   0.0124  29.6366 176.1046 312.2647 196.5149   8.10 2453157.50000   38.9061    inner_
  38.4463   0.0195  25.1100  25.3186 236.4884 154.9272   7.21 2453157.50000   39.1271    inner_
  38.9432   0.0455  22.4861 253.2321 245.0542 357.7431   8.45 2453157.50000   37.1723    inner_
  38.9615   0.0144  23.6616  34.8563  75.8636  20.2038   8.39 2453157.50000   38.4375    inner_
  38.6902   0.0357   6.3373 242.3717  78.7745 132.7563   7.95 2453157.50000   39.6536    inner_
  37.7451   0.0340  26.7171 268.5807 114.1337  52.6759   8.20 2453157.50000   36.9948    inner_
  38.3412   0.1058  24.9661 178.2349  63.0459 217.3803   8.59 2453157.50000   41.7031    inner_
  38.9795   0.0597  23.2403 148.1314 262.3944 197.3965   8.33 2453157.50000   41.2115    inner_
  38.1296   0.0376   5.2986 234.8338 267.9388  28.7029   8.62 2453157.50000   36.8837    inner_
  38.7712   0.0630  51.0064 161.3533 263.1601  69.7563   8.49 2453157.50000   38.0661    inner_
  38.3533   0.0379  27.2761 101.7677 224.7097  42.7915   8.15 2453157.50000   37.3121    inner_
  37.7458   0.0239   3.9764 305.0600 261.5672 103.0289   6.36 2453157.50000   37.9698    inner_
  38.2598   0.0776  32.0222 180.5831 198.7290 354.7150   7.93 2453157.50000   35.3053    inner_
  37.9490   0.0345  32.1981 341.0417 168.4219 217.0797   8.65 2453157.50000   39.0096    inner_
  38.2618   0.0252  21.1191 342.9283 145.8669  12.3387   8.26 2453157.50000   37.3192    inner_
  38.9459   0.0577  22.9739 192.5706 204.1778 186.4687   8.23 2453157.50000   41.1785    inner_
  37.7766   0.0663  27.1484 163.6483  33.1029 259.0064   7.90 2453157.50000   38.4104    inner_
  38.1495   0.0768  28.0712 119.2865 131.2168  23.5112   8.50 2453157.50000   35.5042    inner_
  37.9163   0.1025  22.0790  89.0783 129.6082  98.5195   7.99 2453157.50000   38.8703    inner_
  38.7259   0.0710   5.3997 278.7955 243.1791 139.6550   8.63 2453157.50000   40.8972    inner_
  37.8393   0.0425   2.3452 304.1005 123.1566 146.3228   8.40 2453157.50000   39.1984    inner_
  38.0715   0.0324   5.2701 196.7196 257.0709  71.0016   8.36 2453157.50000   37.7065    inner_
  38.0919   0.0088  26.1163  64.1277 301.8766 232.8002   8.26 2453157.50000   38.2965    inner_
  38.4989   0.0004  21.3701 243.6122 190.2207 309.2321   8.04 2453157.50000   38.4893    inner_
  38.1111   0.0199  18.8727 345.3011 293.2386 203.2563   8.55 2453157.50000   38.8097    inner_
  38.8825   0.0423  22.8031 162.7786 297.7608 113.6131   8.55 2453157.50000   39.5979    inner_
  37.9570   0.0751  20.9662 313.9922   2.5198  40.1755   8.09 2453157.50000   35.8759    inner_
  38.6233   0.0491  33.4157 128.7881 231.4312 269.5448   8.21 2453157.50000   38.7313    inner_
  38.1269   0.0488  24.5260  39.5931  12.3462 302.4605   8.59 2453157.50000   37.1955    inner_
  38.0220   0.0231  27.4374 245.8246 159.2217 103.9769   8.21 2453157.50000   38.2534    inner_
  38.8725   0.0638  38.4399 218.0076 318.9839  39.6873   8.57 2453157.50000   37.0338    inner_
  38.9832   0.0874  28.7952  50.6347 277.9247 260.7958   8.62 2453157.50000   39.8109    inner_
  38.2729   0.0584  21.3881 278.6257 255.3082 190.3784   7.12 2453157.50000   40.4758    inner_
  38.9028   0.0448  20.8278 207.6198  12.8158 244.0092   7.68 2453157.50000   39.7272    inner_
  37.9920   0.0409  21.3652  20.8014  80.3328 203.7412   6.95 2453157.50000   39.4226    inner_
  37.7303   0.1072  29.0014 124.6145 297.9811 117.9169   8.58 2453157.50000   39.9360    inner_
  38.0735   0.0878  44.4956 328.6053 335.3284 139.6861   8.06 2453157.50000   40.7351    inner_
  38.8931   0.0969  21.8215 222.3071  33.9950   7.0854   7.53 2453157.50000   35.1601    inner_
  38.1356   0.0606  24.3272  21.8645 190.5110 307.2514   8.60 2453157.50000   36.8311    inner_
  38.7969   0.0673   6.9713 216.1036 138.4226  79.6833   8.33 2453157.50000   38.5019    inner_
  38.2592   0.0131   2.5404  42.7151 143.6500 274.6785   8.07 2453157.50000   38.2248    inner_
  37.7566   0.0380  22.2024  40.0421  46.9947 357.6573   8.13 2453157.50000   36.3246    inner_
  38.3936   0.0922  20.4890 239.6340 220.3357 170.9029   8.56 2453157.50000   41.8954    inner_
  38.3640   0.0528   7.7084 176.2148 129.2272  70.6851   6.38 2453157.50000   37.7915    inner_
  38.0970   0.0085  23.1431 261.6799 133.0399 164.3510   8.38 2453157.50000   38.4080    inner_
  38.3250   0.0701  22.9375  65.1989 309.1114 105.2336   8.32 2453157.50000   39.2005    inner_
  38.1004   0.0092  19.1425 265.3279 249.1860 140.5763   6.60 2453157.50000   38.3726    inner_
  38.6717   0.1179  25.5628 303.6313 298.5481  90.6220   8.27 2453157.50000   39.2528    inner_
  38.9427   0.0095  29.5925  52.8742 304.2746  28.6287   8.64 2453157.50000   38.6204    inner_
  38.8826   0.0523   6.3324 118.4272 296.3453 329.6574   8.04 2453157.50000   37.1571    inner_
  38.8887   0.0239  26.0572 150.9840 352.7220  37.1093   7.85 2453157.50000   38.1543    inner_
  38.9661   0.0102   1.5416  44.9462 146.1605 126.1110   8.01 2453157.50000   39.2021    inner_
  38.0715   0.0531  34.6322 108.3351 304.3034 301.1830   8.20 2453157.50000   37.1070    inner_
  38.5514   0.0316  23.9710 335.2294  64.5058 263.9219   8.48 2453157.50000   38.7184    inner_
  38.9421   0.0510  25.6676  84.3657 311.6075   9.6697   8.27 2453157.50000   36.9860    inner_
  38.7377   0.0346   1.6431 130.5380  34.6917 351.7440   8.29 2453157.50000   37.4116    inner_
  37.7202   0.0087  43.0359 248.6223 105.6620 267.3627   8.17 2453157.50000   37.7381    inner_
  38.5261   0.0942  22.8640 255.5553  97.4767 127.3235   7.38 2453157.50000   40.9254    inner_
  38.2395   0.0987  26.5385 212.9935 144.2260 139.1037   8.64 2453157.50000   41.2358    inner_
  38.4520   0.0405  39.2997 215.0713 291.8526 339.2277   7.93 2453157.50000   37.0052    inner_
  38.0223   0.0490  21.0061  36.2007 269.5226 230.6197   8.06 2453157.50000   39.2561    inner_
  38.5444   0.0944  24.3275 339.9310 316.3273 157.7193   7.55 2453157.50000   41.9554    inner_
  38.5699   0.0895  25.7612  87.1846 295.3612 122.2145   8.43 2453157.50000   40.6166    inner_
  38.1148   0.1255  23.9303 290.1118 115.1361 269.7900   8.57 2453157.50000   38.7257    inner_
  38.3200   0.0031  18.8809 336.2577 216.7799 291.8425   6.91 2453157.50000   38.2754    inner_
  38.4537   0.0419  29.6247 104.1212 289.0419 105.7663   8.63 2453157.50000   38.9526    inner_
  37.7624   0.0492  31.0807 233.0268 184.7741  85.8574   8.50 2453157.50000   37.7195    inner_
  37.8101   0.0180  41.9795 134.1763 205.3607 321.0834   6.43 2453157.50000   37.2847    inner_
  38.1699   0.0027  36.5500  65.7267 281.6213 317.2611   8.57 2453157.50000   38.0956    inner_
  37.8127   0.0314  19.6421 299.6586 357.4614 330.2912   8.37 2453157.50000   36.7922    inner_
  38.4609   0.0024   6.9119  99.8086 248.2317 335.2765   8.40 2453157.50000   38.3773    inner_
  38.2342   0.0347   4.3312  23.5024 286.4335 212.3484   7.53 2453157.50000   39.3671    inner_
  38.8639   0.0278  22.0884 254.7459 279.9428 102.8492   8.64 2453157.50000   39.1328    inner_
  38.9324   0.0825  36.3613 205.4399 343.4855 104.9126   8.41 2453157.50000   39.9983    inner_
  38.0300   0.0909  26.4394 283.0374 163.1899  37.0779   6.78 2453157.50000   35.3986    inner_
  38.4885   0.0732  28.7143 336.6111 296.3470 327.5438   8.62 2453157.50000   36.1772    inner_
  38.6439   0.0440  28.6208 345.9328  46.4097 150.2579   6.63 2453157.50000   40.1391    inner_
  38.1916   0.0379   6.0970  45.0403  17.8893 229.6141   8.45 2453157.50000   39.1593    inner_
  38.2679   0.0450  24.5499 220.7680  28.7701 240.8954   7.85 2453157.50000   39.1617    inner_
  38.7950   0.0194  22.1641 320.4142  56.2002 201.1131   8.55 2453157.50000   39.4999    inner_
  37.8563   0.0167  23.7310 253.4255 329.4738 232.0617   5.92 2453157.50000   38.2524    inner_
  38.2822   0.0605  21.4997  76.5264 342.4211 212.8332   8.62 2453157.50000   40.2653    inner_
  38.7670   0.0811  21.9130 133.8048 341.0802 244.6691   8.36 2453157.50000   40.3096    inner_
  38.4164   0.0523  47.4190 180.6684 269.7486 299.2066   8.43 2453157.50000   37.5196    inner_
  38.4892   0.0803  22.1097 335.6944  11.8927 241.5028   8.50 2453157.50000   40.1455    inner_
  38.6321   0.0408   5.1104 156.5700 276.8843  55.0391   8.50 2453157.50000   37.7746    inner_
  37.9884   0.0382  28.5839  93.1753 292.5061 350.4355   8.55 2453157.50000   36.5608    inner_
  38.5306   0.0703  27.4948  62.7936 300.8127 100.5169   8.09 2453157.50000   39.2054    inner_
  37.9948   0.1128  28.2297  49.3123 171.8508 177.7999   8.55 2453157.50000   42.2776    inner_
  38.0009   0.0197  22.1283  31.2961 225.8569  57.4435   8.23 2453157.50000   37.6078    inner_
  38.8852   0.0756   3.3202 306.0116  37.3098 314.2327   8.64 2453157.50000   36.9569    inner_
  38.1848   0.0784  29.9900  34.1762 196.8464  63.7029   8.61 2453157.50000   37.0572    inner_
  37.7139   0.0464  24.3128 274.2154   3.4311 184.8588   7.59 2453157.50000   39.4563    inner_
  38.8937   0.0108  22.9120 128.8872 180.9337   2.6287   8.48 2453157.50000   38.4726    inner_
  38.6660   0.0026  42.3429  84.7319  19.0683 260.5717   7.73 2453157.50000   38.6829    inner_
  38.5563   0.0612  23.5240 107.0471 181.5320 285.4843   8.16 2453157.50000   38.0636    inner_
  38.3332   0.0696  26.1202  28.6115  39.2234 203.3178   8.34 2453157.50000   40.8088    inner_
  38.8152   0.0977  23.8315 201.8965 155.3202  27.6154   8.15 2453157.50000   35.5461    inner_
  38.6563   0.0056  37.1407  38.4916 114.1011 164.0620   8.60 2453157.50000   38.8648    inner_
  38.6635   0.0182   2.7314  63.3858 195.3815 324.7992   8.38 2453157.50000   38.0916    inner_
  38.0808   0.0449  23.3269 146.1520 211.6179 356.6451   8.44 2453157.50000   36.3729    inner_
  38.1681   0.0399   2.6862  65.4445 236.4580  97.6172   8.53 2453157.50000   38.4294    inner_
  38.5903   0.0050  24.1592 164.4205 265.8544 345.8297   7.44 2453157.50000   38.4027    inner_
  38.9952   0.0563  22.9965 190.1131  62.1996 191.2220   8.59 2453157.50000   41.1521    inner_
  37.8592   0.0148  38.0025 161.3886 124.9411 266.7102   7.75 2453157.50000   37.8995    inner_
  38.6134   0.0337   5.2232 109.1267 328.7751 279.8831   7.87 2453157.50000   38.4329    inner_
  38.7667   0.0093  23.3009 274.6569  20.6507 125.6182   8.07 2453157.50000   38.9788    inner_
  38.6095   0.1235  22.4021 154.6329   6.7717 249.8014   8.20 2453157.50000   40.7397    inner_
  38.0255   0.0155  19.1900 252.2791  27.4522  61.0101   7.39 2453157.50000   37.7468    inner_
  38.5395   0.1009  32.1955 185.8308 117.3085 276.4706   8.21 2453157.50000   38.4925    inner_
  38.5292   0.0102  29.6895 172.0894 235.9693 149.0327   7.62 2453157.50000   38.8686    inner_
