# File: ModelUsed.dat
# Creation time: 2026-03-02T14:12:06.062  +0100
#
# Classical population model.
# Version OSSOS 1.0, 2026-02-24
#
# Seed:  123476790
#
# Epoch: 2453157.50000
#
# Debiased main belt model files:
#     Hot_aq_density_Bias-aq-i-H-v6.3-All_Surveys_0.20_cut.dat
#     Cold_aq_density_Bias-aq-i-H-v6.3-All_Surveys_0.20_cut.dat
#
# a_step:  0.10
# q_step:  0.10
#
# Hcut:   8.70
#
# Colors for cold:  0.90  0.00 -0.50 -1.00  1.50  1.20  0.80 -0.10 -0.50  0.00
# Colors for hot:   0.60  0.00 -0.50 -1.00  1.50  1.20  0.80 -0.10 -0.50  0.00
#
# Fractions of (cold, low-a): 0.169; (cold, high-a): 0.175; hot: 0.602; kernel: 0.054
#
# Parameters for hot inclination distribution:   0.00 16.50
# Parameters for cold inclination distribution:   4.90  0.70
# Parameters for warm inclination distribution:  12.00  0.50
#
# Cold, low-a H-dist. parameter:    8.66  1.00  0.40  8.66
# Cold, high-a H-dist. parameter:   8.66  1.00  0.40  8.66
# Hot H-dist. parameter:            8.66  1.00  0.40  8.66
# Kernel H-dist. parameter:         8.66  1.00  0.40  8.66
#
# Phase effect parameter G:  0.15
#
# lightcurve initial phase:  0.000
# lightcurve period [day]:  0.600
# lightcurve amplitude:  0.000
#
#   a        e        i      Omega    omega      M        H       epoch        dist    comment 
  46.0722   0.1336   4.5190  50.4715 111.6963 296.5390   7.67 2453157.50000   44.0359 coldh_   
  41.2962   0.0507  17.6966 135.2492 176.5602 231.2876   7.19 2453157.50000   42.6685   hot_   
  44.2379   0.0389   3.5305 356.3235 353.4388  53.7600   8.65 2453157.50000   43.2651 coldl_   
  45.2074   0.0702   7.0640 182.8625 254.2213 297.3304   8.15 2453157.50000   43.9345 coldh_   
  42.9871   0.0446   4.1393  42.1273 239.8534 143.3166   8.60 2453157.50000   44.5528 coldl_   
  42.1518   0.0721  24.9740  20.5524 332.2167 335.0798   8.61 2453157.50000   39.4396   hot_   
  43.9247   0.0497  19.5905 153.2240 236.2030 177.1288   8.25 2453157.50000   46.1035   hot_   
  44.2146   0.1063   1.7299  42.4821 291.7679 344.2595   6.24 2453157.50000   39.7328 coldl_   
  43.7956   0.0647  10.3313 317.1588  65.4583 290.6454   5.38 2453157.50000   42.9624   hot_   
  46.1827   0.1362  23.6552 238.1904 159.0592 188.3992   7.85 2453157.50000   52.4211   hot_   
  46.3168   0.1813  23.8651 255.1726 143.8098 280.1505   8.45 2453157.50000   46.3517   hot_   
  42.3161   0.1259  37.7979 181.4971 356.3165  38.4175   8.58 2453157.50000   38.4446   hot_   
  43.8180   0.0509   1.8144  85.2388  76.3060 171.7588   8.63 2453157.50000   46.0276 coldl_   
  45.3111   0.1266   7.0743 164.9112 193.6052 302.5382   8.16 2453157.50000   42.7941 coldh_   
  43.6547   0.0499   4.4444  83.0197 333.4759   7.1923   7.30 2453157.50000   41.4935 coldl_   
  45.8810   0.0650  22.5454 101.3219 345.3994 116.2770   7.66 2453157.50000   47.3515   hot_   
  47.2312   0.2104  24.0570 358.9263 301.5622 304.8570   8.56 2453157.50000   43.2161   hot_   
  42.8064   0.0441   6.2815  66.4454 173.4599  62.1914   8.60 2453157.50000   41.9922 coldl_   
  43.4471   0.0467   5.0429 124.9314 344.4961  14.1077   8.38 2453157.50000   41.4864 coldl_   
  45.3546   0.1855  31.5665 272.4539  38.8593 156.7369   8.58 2453157.50000   53.2756   hot_   
  41.3652   0.0388  14.5279  56.5362 196.6349 164.9296   8.14 2453157.50000   42.9200   hot_   
  40.5038   0.0874  18.6742 220.2350 153.1542 324.8690   8.38 2453157.50000   37.7234   hot_   
  41.2852   0.0994  10.6935 289.9066  62.6337  92.0728   7.60 2453157.50000   41.8360   hot_   
  45.6085   0.1896  20.9756  83.7481 163.0390 190.8138   7.16 2453157.50000   54.1465   hot_   
  44.3805   0.0518   2.7053 140.2090 342.8947  67.4941   8.47 2453157.50000   43.6053 coldl_   
  43.3353   0.0174  23.8680 352.9449 155.7999 126.0061   8.35 2453157.50000   43.7873   hot_   
  43.6562   0.0548   4.8158  61.5519 216.0705 235.2429   8.61 2453157.50000   45.1037 coldl_   
  43.5263   0.0365   2.9657  75.7937 348.6189  21.9890   7.92 2453157.50000   42.0628 coldl_   
  43.0428   0.0471   3.3136 103.1261  44.8136 228.1242   8.58 2453157.50000   44.4452 coldl_   
  47.6724   0.0284  45.3260 137.0609 153.2076  69.8975   8.56 2453157.50000   47.2415   hot_   
  44.2572   0.0942   3.0489   4.5833 338.5599 148.5407   8.08 2453157.50000   47.9104 coldl_   
  43.2465   0.0353   4.9445  88.7633 250.9978 258.5725   6.87 2453157.50000   43.5997 coldl_   
  42.6699   0.0169   2.6487  49.4923 327.1500  23.2310   8.29 2453157.50000   42.0083 coldl_   
  42.3077   0.1099  14.4575 198.2823 223.2252 193.8806   8.51 2453157.50000   46.8466   hot_   
  43.2175   0.1106  18.7089  10.3507  19.6804 126.2460   8.37 2453157.50000   46.3536   hot_   
  43.3394   0.0588   2.6970  90.2290 340.7545 124.4493   8.60 2453157.50000   44.8767 coldl_   
  46.2051   0.1857  11.2425 315.6870 119.7590 306.9790   7.82 2453157.50000   42.2370   hot_   
  43.5679   0.0320   2.5920  72.1565 211.4570 104.9102   8.03 2453157.50000   43.9681 coldl_   
  40.5152   0.0161  23.0012  91.8648   4.7993 356.2772   8.57 2453157.50000   39.8643   hot_   
  44.4905   0.1201  12.4629  25.0665 283.1876 332.0226   8.20 2453157.50000   39.9396   hot_   
  45.8928   0.1692  27.5179  63.5204 255.6589 330.0180   7.61 2453157.50000   39.5814   hot_   
  44.9490   0.1670  36.6424 140.7196 195.4555 357.4545   7.47 2453157.50000   37.4514   hot_   
  43.4275   0.1060  15.5891 265.7188 320.9241 150.3120   7.94 2453157.50000   47.5297   hot_   
  42.9323   0.1316   2.4088  13.9585  67.0724  60.6044   7.69 2453157.50000   40.7765   hot_   
  46.6865   0.0232   8.6278 104.0029 221.9238 266.1662   8.29 2453157.50000   46.7836   hot_   
  43.5194   0.1396  23.2610  82.0206 183.0734 174.5902   8.52 2453157.50000   49.5744   hot_   
  44.0476   0.0300   3.8306 175.2483  23.5705 306.6381   8.26 2453157.50000   43.2842 coldl_   
  45.4988   0.1858  27.2554 259.0549 255.9246 124.1050   7.54 2453157.50000   51.1558   hot_   
  42.8554   0.1078  27.0358 183.6076 244.4695 148.2484   8.62 2453157.50000   46.9060   hot_   
  45.6708   0.0190   6.5786 215.9572  30.0519 120.1550   7.46 2453157.50000   46.1201 coldh_   
  41.4703   0.0320  17.1038  85.0104 274.6362  20.7841   8.45 2453157.50000   40.2359   hot_   
  47.5440   0.1903  26.5039 341.8536 111.0895 289.7323   7.57 2453157.50000   46.1345   hot_   
  43.0641   0.0686  11.8161  42.5692  74.4348 105.2161   8.33 2453157.50000   44.0224   hot_   
  44.2887   0.1127  25.5995  29.5884 155.5615  95.9552   8.45 2453157.50000   45.3495   hot_   
  46.2079   0.1389   2.0937 257.5463 337.9693  10.0682   8.62 2453157.50000   39.9239   hot_   
  47.2993   0.1187   7.3837  20.3202 296.5717  60.0697   8.19 2453157.50000   45.0421 coldh_   
  47.7352   0.1077  47.7725 240.6818  87.3035 244.8300   7.13 2453157.50000   50.3443   hot_   
  43.3041   0.0602   2.2554  73.8118 202.0350 116.2762   8.44 2453157.50000   44.5795 coldl_   
  44.2786   0.0901   2.1810 123.6272   8.1102 314.6693   6.48 2453157.50000   41.6741 kernel_  
  43.6425   0.0846  24.3844 320.9315 143.5462 144.4661   6.55 2453157.50000   46.7416   hot_   
  45.1054   0.0928   4.2016  86.7063 276.7577  47.1632   8.40 2453157.50000   42.4891 coldh_   
  42.6966   0.0427   5.6657 113.9622 137.1294 155.9676   8.59 2453157.50000   44.3728 coldl_   
  45.5967   0.1342  20.0566  31.3021  15.1208  66.4694   8.30 2453157.50000   43.8950   hot_   
  46.7670   0.0654   9.2911 321.9344 292.2976 248.7699   8.60 2453157.50000   48.0429   hot_   
  47.9786   0.1858  19.6881 237.1665 216.3504 326.4650   8.52 2453157.50000   41.1934   hot_   
  44.1817   0.0321   0.5661 343.0660 190.9053 264.5834   8.21 2453157.50000   44.3604 coldl_   
  44.7394   0.1027   4.8126 120.7328   7.2435 357.0791   8.25 2453157.50000   40.1523 coldh_   
  44.8236   0.0617   9.9956  27.8920 102.0532 185.8386   6.95 2453157.50000   47.5748   hot_   
  42.3121   0.0513  27.6480 353.3277 234.7935 264.7341   7.77 2453157.50000   42.6206   hot_   
  43.2544   0.0450   2.9642  85.6448 220.6412  33.8444   8.06 2453157.50000   41.6669 coldl_   
  47.0990   0.1267   5.7924 147.2773 183.5695 174.4155   6.47 2453157.50000   53.0433   hot_   
  42.6558   0.0389   1.6437 198.2333 162.5793  68.6593   8.50 2453157.50000   42.1091 coldl_   
  46.6968   0.0547   6.8626   3.0473   1.8494   0.7614   8.12 2453157.50000   44.1420 coldh_   
  45.5212   0.1160   6.4167  18.4993  76.1597 344.8060   8.26 2453157.50000   40.4769 coldh_   
  43.5322   0.0949  26.7448 108.1779 275.9866 249.3922   8.30 2453157.50000   45.3125   hot_   
  45.1864   0.0554   1.8033 113.3265 250.2368 136.9125   7.58 2453157.50000   47.0747 coldh_   
  46.0363   0.1979   6.9140 152.0230 294.4363  53.5085   7.15 2453157.50000   41.9951   hot_   
  43.2460   0.0553   8.8829 257.2884  34.3654 179.6629   7.26 2453157.50000   45.6366   hot_   
  42.5714   0.1456  35.8506  35.8995 344.4361 244.1374   8.03 2453157.50000   45.9363   hot_   
  41.6441   0.0995  24.4999 131.1049 148.8056 285.6527   8.23 2453157.50000   40.9219   hot_   
  45.4288   0.1771  34.4151 194.3432 288.5509  18.7279   7.63 2453157.50000   38.0035   hot_   
  44.0943   0.0746   2.1407 223.6787  72.5159  22.4863   7.96 2453157.50000   41.0967 kernel_  
  40.8203   0.0831  29.7194 355.3254 198.8396 177.9882   7.81 2453157.50000   44.2108   hot_   
  45.6138   0.0788   8.2048 132.3141  36.6788  53.4688   7.40 2453157.50000   43.6711 coldh_   
  43.9847   0.0604  22.5744 115.6148 274.7671 273.9923   8.55 2453157.50000   43.9600   hot_   
  47.0828   0.1934  18.2081 181.0070 181.7480  97.0196   7.43 2453157.50000   49.8340   hot_   
  45.4488   0.0645  27.5541  28.9845 276.0207 340.9690   8.46 2453157.50000   42.6982   hot_   
  43.6552   0.1618  15.6107  81.3810 179.4994 114.8282   7.31 2453157.50000   47.4650   hot_   
  46.6890   0.0919   6.9458   0.1805   1.1089  26.0154   8.25 2453157.50000   42.9188 coldh_   
  45.5840   0.0691   3.0698 205.3207 283.2583 189.4627   8.51 2453157.50000   48.6941 coldh_   
  44.7355   0.0815   5.5837 293.1148  41.9145 313.4886   7.72 2453157.50000   42.3956 coldh_   
  45.2369   0.1597  26.3428  40.7725 241.0363 234.2773   8.02 2453157.50000   50.1145   hot_   
  42.0832   0.1490  15.3807 275.7184 234.2943 151.7329   7.71 2453157.50000   47.7811   hot_   
  44.4155   0.0431   2.7547 174.9235 162.3217  48.0471   8.08 2453157.50000   43.1829 coldl_   
  45.6517   0.1105   2.3998   5.0351 163.1128  74.3241   7.38 2453157.50000   44.8252 coldh_   
  44.3313   0.0812   3.3290  28.3899 105.5454 204.6919   6.33 2453157.50000   47.6466 kernel_  
  43.9684   0.1516  21.1459 124.1887 348.7725 220.9675   8.36 2453157.50000   49.3699   hot_   
  44.0470   0.0585  19.8911 256.8258 327.7388 131.8165   8.20 2453157.50000   45.8433   hot_   
  44.8130   0.0090   6.5185   2.3956   3.8260 348.4862   8.55 2453157.50000   44.4169 coldh_   
  44.5348   0.0679   3.8907 344.0444 283.0613 319.7988   7.50 2453157.50000   42.3165   hot_   
  45.2070   0.1968  10.9027  35.2509 158.6192 151.3555   8.61 2453157.50000   53.3328   hot_   
  43.0038   0.0475   1.3026  35.0810 337.8443  12.1219   8.44 2453157.50000   41.0101 coldl_   
  44.0296   0.1073  10.5768 160.4333 174.8853 321.8074   8.34 2453157.50000   40.5360   hot_   
  45.2556   0.1412  10.9949 231.8544  78.7252 312.0695   7.49 2453157.50000   41.5465   hot_   
  41.0450   0.0997  32.2054 245.3275  85.3739 271.9153   8.41 2453157.50000   41.3153   hot_   
  42.5912   0.0793  21.8104 337.8152  10.3944 103.8809   7.44 2453157.50000   43.6465   hot_   
  44.8444   0.0775   9.5637 142.3066 285.2726   4.7959   7.86 2453157.50000   41.3819 coldh_   
  42.6525   0.0911  16.2711  27.6006 136.3518 103.6782   8.21 2453157.50000   43.8942   hot_   
  46.5335   0.1755  47.2175 250.5988  19.7631   5.7247   8.58 2453157.50000   38.4255   hot_   
  45.7300   0.0763   8.7127 175.6961  68.4372 244.3290   7.69 2453157.50000   47.4478 coldh_   
  45.2527   0.0439   2.4354  58.2449 153.0676 322.9317   8.29 2453157.50000   43.6993 coldh_   
  44.4331   0.1031   2.2576  82.5880 340.4387 265.8140   8.31 2453157.50000   45.2290 coldl_   
  43.2937   0.0202  20.8893 132.8976 278.3340  86.7603   7.64 2453157.50000   43.2619   hot_   
  46.2636   0.1576   6.3742 241.1477 322.0966  23.4068   8.15 2453157.50000   39.8024   hot_   
  46.4230   0.0750  25.2098 104.1858  18.6417  41.2579   7.77 2453157.50000   43.9289   hot_   
  45.8434   0.1815  23.6826  59.0456 165.1052 188.6748   8.36 2453157.50000   54.0979   hot_   
  41.6928   0.0547  28.0921  45.3826 339.7389 112.0747   6.89 2453157.50000   42.6544   hot_   
  43.7677   0.0213  18.4236  28.5629  76.9864 203.7611   8.63 2453157.50000   44.6255   hot_   
  42.8702   0.0458  25.6996 197.8556 358.6458 301.6525   8.65 2453157.50000   41.9077   hot_   
  43.7735   0.0798   4.9790  80.7186 350.3424  71.5201   8.49 2453157.50000   42.9259 coldl_   
  43.1880   0.1214  10.0161 355.9890 248.6725 126.1906   7.17 2453157.50000   46.6563   hot_   
  42.7708   0.0246   0.8560  71.8130 277.9726 263.7149   8.48 2453157.50000   42.9117 coldl_   
  42.1311   0.1077   7.5702 171.4011 197.8690  26.1335   8.27 2453157.50000   38.1689   hot_   
  43.1350   0.1331  23.8282  77.3128 243.7156 187.0677   7.28 2453157.50000   48.8410   hot_   
  43.1485   0.1490  29.7888 205.9117  40.1106 243.0269   8.65 2453157.50000   46.7480   hot_   
  40.3047   0.0041  15.8155  30.5138 236.1402 226.9819   8.42 2453157.50000   40.4168   hot_   
  44.7206   0.0989   6.6077 355.2356 134.5874  84.9381   8.36 2453157.50000   44.7674 coldh_   
  43.0117   0.0667   2.4006  71.4967 150.1667  73.1020   8.23 2453157.50000   42.3577 coldl_   
  45.2450   0.0200   2.5835 169.7234 114.7564 108.5919   8.16 2453157.50000   45.5502 coldh_   
  42.7656   0.0164   4.2109  67.2286 245.8358 203.5701   7.99 2453157.50000   43.4091 coldl_   
  43.2768   0.0489   2.4582   2.2748 273.9145 235.0366   8.32 2453157.50000   44.5574 coldl_   
  45.6518   0.0543   1.1686   4.3767 239.1206   3.5863   5.85 2453157.50000   43.1784 coldh_   
  44.2727   0.0869   0.7723  46.2419  17.8967 232.1610   7.57 2453157.50000   46.8252 kernel_  
  43.9590   0.1254  20.5008 190.2627 109.6231 352.7165   8.07 2453157.50000   38.5033   hot_   
  41.9402   0.1372  19.1343 286.9397 217.7206 176.5474   7.80 2453157.50000   47.6872   hot_   
  44.2916   0.1012   2.1161  47.1514 120.1113  41.6295   8.58 2453157.50000   41.1657 coldl_   
  43.6913   0.0810   2.9015 108.1920 221.3377 170.5950   8.41 2453157.50000   47.1902 coldl_   
  45.9334   0.1531   9.9075  82.1553 264.4447 324.8709   8.41 2453157.50000   40.6148   hot_   
  45.7818   0.1438  28.8825 135.1539  10.4154 164.0648   7.41 2453157.50000   52.1699   hot_   
  43.2749   0.0238   2.7663 329.2158 162.6823 344.9050   7.07 2453157.50000   42.2813 coldl_   
  44.0434   0.0817   1.4596 110.2903  41.6330 283.9762   8.36 2453157.50000   43.4583 kernel_  
  42.9718   0.1114   6.4381  11.9091 118.4069 265.8938   8.53 2453157.50000   43.8350   hot_   
  42.3463   0.0807  45.7847  13.8502 285.9372  34.4077   7.93 2453157.50000   39.6252   hot_   
  43.8065   0.0458   2.2912 109.8519 292.5807   8.6457   7.90 2453157.50000   41.8231 coldl_   
  44.2860   0.1079   0.9091 229.6084 346.3964 201.9818   6.60 2453157.50000   48.7817 coldl_   
  42.8018   0.0374   4.5591  86.9563 339.2237 165.9275   8.52 2453157.50000   44.3575 coldl_   
  44.2015   0.0696   1.9285 332.5062 149.0211 348.4653   7.12 2453157.50000   41.1947 kernel_  
  46.7252   0.2226  37.3250 352.0269 222.4550 129.5663   8.19 2453157.50000   54.4642   hot_   
  40.8363   0.0635  14.5581 194.8277 340.6010 282.8882   8.22 2453157.50000   40.4172   hot_   
  42.8607   0.1473  17.1666 317.7498 113.9051 152.5104   7.63 2453157.50000   48.6263   hot_   
  41.8349   0.1151  16.6019 191.4311 160.8296 190.1039   7.77 2453157.50000   46.5911   hot_   
  44.0610   0.0521   2.3846  83.3372 273.9041 113.1519   8.54 2453157.50000   45.0613 coldl_   
  44.0602   0.0594   3.4859 172.7354 197.0157  54.0503   7.92 2453157.50000   42.6302 kernel_  
  43.0621   0.0666  29.0355 234.0695 324.9135   5.2308   8.07 2453157.50000   40.2086   hot_   
  45.4181   0.1360  21.0772 300.9264 309.3723 117.5540   6.98 2453157.50000   48.8740   hot_   
  47.2914   0.1388   1.2844 106.0736 250.7972 253.6529   7.92 2453157.50000   49.9218   hot_   
  47.1709   0.1817  11.9221 303.7116 236.2194  89.2168   8.07 2453157.50000   48.5837   hot_   
  43.5715   0.0336   1.4211 250.0308   8.0770 315.1046   8.46 2453157.50000   42.5596 coldl_   
  44.4166   0.0450   2.3413  74.8245 100.4136 273.7392   7.59 2453157.50000   44.3761 coldl_   
  43.5890   0.0615   2.0224 126.0840   3.1796  65.1184   8.26 2453157.50000   42.6014 coldl_   
  46.8881   0.1625  17.9297 116.3294 198.5459 250.7246   8.46 2453157.50000   50.4095   hot_   
  43.0762   0.0202   5.1053 122.5591 354.5708 145.8817   7.70 2453157.50000   43.8034 coldl_   
  42.3369   0.0873   7.2972 240.5277 237.4258 281.6939   7.27 2453157.50000   41.9040   hot_   
  45.9772   0.1612  18.4909 327.8428  79.9404  85.9108   7.22 2453157.50000   46.6369   hot_   
  41.5751   0.0090  10.1563 272.7794 240.7590   0.3559   8.43 2453157.50000   41.1994   hot_   
  44.5382   0.1032   5.5259  96.1570 205.8063  23.4579   8.17 2453157.50000   40.4089 coldh_   
  43.6805   0.0516  19.6055  72.6967 336.1907 286.9631   7.50 2453157.50000   43.1316   hot_   
  46.8538   0.2035  16.6346  69.0467  56.7993 197.4457   8.60 2453157.50000   56.0828   hot_   
  43.9686   0.0713   2.3523 330.2786 351.9494 304.8522   7.14 2453157.50000   42.3372 kernel_  
  41.4563   0.1054  24.9139 246.8958 258.9854 249.6521   8.44 2453157.50000   43.3578   hot_   
  43.4179   0.0169   3.6124  15.3319  89.7332 358.6333   8.40 2453157.50000   42.6853 coldl_   
  44.0916   0.1001  17.1106  93.0882 339.6554   0.0896   8.27 2453157.50000   39.6780   hot_   
  46.1693   0.0873   6.2717 129.8930 171.3574 274.0807   8.47 2453157.50000   46.2338 coldh_   
  44.3198   0.0866   3.8661 155.7331 177.4397  90.3987   7.96 2453157.50000   44.6771 kernel_  
  45.3659   0.1520  17.4752  59.9631 294.0138 129.4786   8.55 2453157.50000   50.2910   hot_   
  47.2309   0.1988  16.9179  29.2535 182.7506 185.2870   8.64 2453157.50000   56.5903   hot_   
  42.2106   0.1307  18.9043  69.2879  35.2054 243.3245   8.28 2453157.50000   45.2133   hot_   
  45.0625   0.0967  11.0820 132.6767  18.4454 228.6725   5.96 2453157.50000   48.1569 coldh_   
  46.3803   0.1830  34.5202  69.7675 342.0131 122.4224   6.77 2453157.50000   51.8831   hot_   
  44.2299   0.0589  26.7314 128.6279   0.8979 285.7529   7.59 2453157.50000   43.6682   hot_   
  46.3617   0.1469   5.7415 186.4774  42.4909   8.5403   8.46 2453157.50000   39.6566 coldh_   
  44.6914   0.0481  19.7268 145.0469  98.9414  80.5018   7.01 2453157.50000   44.4384   hot_   
  44.8979   0.0734   8.1515 213.8193  51.2751 175.4717   8.34 2453157.50000   48.1827 coldh_   
  43.7501   0.0552   2.6219 301.1194 191.2749  42.9587   8.61 2453157.50000   42.0471 coldl_   
  44.6736   0.0740   6.5189  30.5253 242.6223 351.2016   8.36 2453157.50000   41.4129 coldh_   
  46.7876   0.1238   3.2391 105.6071 161.4753 179.0696   7.64 2453157.50000   52.5810 coldh_   
  42.7885   0.0978  38.5015 304.2757  76.6149 121.6503   8.24 2453157.50000   45.2572   hot_   
  46.3895   0.2280  25.3952  27.4096  69.6616 140.0123   8.20 2453157.50000   55.2712   hot_   
  44.7957   0.1206   6.5097 140.0416  54.3230  83.4310   8.05 2453157.50000   44.8278 coldh_   
  42.3096   0.1232   6.2192 290.6542 264.0068 243.6649   8.34 2453157.50000   45.0960   hot_   
  44.1573   0.0874   1.4892 163.8349 307.8869 272.8217   7.74 2453157.50000   44.3044 kernel_  
  43.8502   0.0885   4.1820  34.8299 285.7674 118.6093   8.60 2453157.50000   45.9559 coldl_   
  43.3624   0.1645  11.8938 288.3592   8.9662 231.0927   7.83 2453157.50000   48.4502   hot_   
  46.6539   0.0686  15.5150 268.9297  32.9970 252.4979   8.62 2453157.50000   47.8102   hot_   
  43.9182   0.1116   7.5948  53.0648 287.9363 176.2554   7.83 2453157.50000   48.8112   hot_   
  41.8901   0.0295  36.2553 197.0647 256.4475  79.5418   8.15 2453157.50000   41.7014   hot_   
  43.6568   0.0492   2.1519 312.4317 305.2189 184.3524   8.47 2453157.50000   45.7970 coldl_   
  47.3395   0.0354  34.3636 104.0244 236.6222 346.0515   7.93 2453157.50000   45.7152   hot_   
  45.2876   0.0629  22.9827 148.9776 353.1929 167.0211   7.08 2453157.50000   48.0737   hot_   
  44.1106   0.1454  21.3110 229.9637 180.5650 249.6470   8.60 2453157.50000   47.0947   hot_   
  44.1132   0.0996   0.3983 285.9183  80.0276 341.9042   7.25 2453157.50000   39.9856 coldl_   
  43.2055   0.0446   4.2217  69.0881 264.8442 215.6150   8.11 2453157.50000   44.8007 coldl_   
  45.5656   0.0778   5.1816 359.3743 256.7056 279.5654   7.54 2453157.50000   45.2489 coldh_   
  44.6863   0.0716   4.1084 142.5697 262.0864 216.9085   8.60 2453157.50000   47.3192 coldh_   
  44.9155   0.1118   6.3977  41.1981 197.0881 113.9118   5.14 2453157.50000   47.3875 coldh_   
  46.7307   0.1603   1.2154 359.2833  50.5379 226.2833   8.53 2453157.50000   52.4391 coldh_   
  45.9884   0.1695  21.3089  78.3497 109.8190  39.4281   8.59 2453157.50000   40.6187   hot_   
  43.5328   0.0393   2.3388 109.2243  58.1813 163.9522   7.75 2453157.50000   45.1806 coldl_   
  44.5705   0.0418   8.3747 218.6887 356.5319 315.8114   8.65 2453157.50000   43.2733 coldh_   
  46.2174   0.1541  22.4902  76.3617 249.4296 119.9803   7.74 2453157.50000   50.5072   hot_   
  40.0936   0.0798  35.9590  43.5276 276.8298 316.9184   7.46 2453157.50000   37.8872   hot_   
  45.1929   0.1018   5.7652  86.7049 288.0574  36.0792   7.89 2453157.50000   41.6595 coldh_   
  42.6476   0.0879   9.5126 276.3297 328.6919 134.9542   7.61 2453157.50000   45.4481   hot_   
  42.7362   0.0301   3.9914  77.4236 323.9360  34.0582   7.85 2453157.50000   41.6841 coldl_   
  45.9718   0.0565  12.0044 198.8517  58.8403 176.9949   8.54 2453157.50000   48.5679   hot_   
  45.4591   0.1517   4.8970 113.1789 302.1824 121.1357   7.62 2453157.50000   49.7030   hot_   
  46.9693   0.2103   4.2082 338.7648  13.5300  20.6801   8.52 2453157.50000   38.0888   hot_   
  44.4475   0.0177   1.8455 215.1376 149.1827  77.4138   8.63 2453157.50000   44.2898 coldl_   
  45.6035   0.1790   8.4379 222.0617 232.0508  81.7875   8.57 2453157.50000   45.8939   hot_   
  41.7283   0.1115  18.3330 137.7604   7.8899 151.3995   8.04 2453157.50000   45.9183   hot_   
  46.0779   0.2007  14.8324 231.8571 233.7604  38.8516   6.74 2453157.50000   39.8065   hot_   
  43.9753   0.0376   1.8035  79.7582 266.7859 190.6431   8.49 2453157.50000   45.6027 coldl_   
  43.5515   0.1147  34.9924 231.9146 321.7719 108.7210   8.34 2453157.50000   45.6394   hot_   
  46.1960   0.1469  46.8022  57.2681 241.5685 211.9345   8.39 2453157.50000   52.1884   hot_   
  44.0870   0.0671   2.2822 139.8418  43.5768  38.6037   8.33 2453157.50000   41.8585 kernel_  
  44.3485   0.0599  30.2098 338.8603 135.5177  17.3455   7.36 2453157.50000   41.8294   hot_   
  45.4059   0.1038   7.2070 104.2425 337.1323 275.9681   8.49 2453157.50000   45.4042 coldh_   
  45.6118   0.0716  13.0818 130.3118  86.2813 174.6364   8.59 2453157.50000   48.8641   hot_   
  46.0264   0.1334   9.0087 197.5343 323.8235 298.2929   8.56 2453157.50000   43.8099   hot_   
  41.9975   0.0501  11.5084  24.6218  55.6630 200.9528   7.68 2453157.50000   43.9764   hot_   
  44.0540   0.0948   2.2406  89.2611 200.9197 259.0798   8.61 2453157.50000   45.2154 coldl_   
  45.5653   0.1130   1.8548  66.1084 114.6145 147.0898   6.46 2453157.50000   50.0367 coldh_   
  42.8255   0.0281   2.7663   0.8789  58.1234 139.2550   6.96 2453157.50000   43.7523 coldl_   
  44.0739   0.0922   3.6100 357.7976 181.7857 206.5047   8.18 2453157.50000   47.7783 coldl_   
  45.5731   0.0926   3.8699  26.2007  32.9205 222.3081   8.45 2453157.50000   48.8552 coldh_   
  45.4080   0.1515  23.6199 181.7905  33.5538 158.6231   8.49 2453157.50000   51.9267   hot_   
  42.3255   0.1451   9.0166 310.1436 168.2238 288.7329   8.16 2453157.50000   41.2001   hot_   
  46.4781   0.1331   1.3959 103.3641 175.7629 149.2339   8.08 2453157.50000   51.9774 coldh_   
  43.5361   0.0720   1.2507  64.1729  49.3676   6.3111   7.84 2453157.50000   40.4256 coldl_   
  46.4290   0.2308  21.0926 213.1291 304.0413 286.9733   7.39 2453157.50000   45.7232   hot_   
  43.0096   0.1297  15.3984 329.0828  88.5313 288.4530   8.64 2453157.50000   41.9298   hot_   
  44.1336   0.0722  28.9916 198.5065 147.4376 285.3738   8.34 2453157.50000   43.5085   hot_   
  46.5048   0.0604   1.8794  82.2550  67.8503 143.5195   8.00 2453157.50000   48.8201 coldh_   
  46.3877   0.2172  24.4441  59.0151 320.2613 279.1368   7.65 2453157.50000   46.9649   hot_   
  43.0855   0.0575  24.5203  95.8350 254.0658 160.6793   7.92 2453157.50000   45.4360   hot_   
  43.5431   0.0527   2.7435 359.1758 147.6287 344.2504   7.57 2453157.50000   41.3430 coldl_   
  40.4084   0.0813  19.1621  91.5249 121.2732 145.8482   8.34 2453157.50000   43.2030   hot_   
  47.1169   0.1715  26.7069 309.5204 273.9691 348.8815   7.97 2453157.50000   39.2561   hot_   
  45.5689   0.0665   4.1795  20.4433 266.4155  89.3810   7.04 2453157.50000   45.7373 coldh_   
  42.5170   0.0267   1.2192 263.5445 322.0862 262.3988   7.71 2453157.50000   42.6966 coldl_   
  41.9948   0.0825  16.6869  83.3767 152.7451   6.7880   8.38 2453157.50000   38.5585   hot_   
  43.7424   0.0611   4.5089  91.5662 232.0536 121.8734   8.21 2453157.50000   45.2658 coldl_   
  44.1768   0.0321   2.5560 123.1455   8.8317 138.2699   8.41 2453157.50000   45.2557 coldl_   
