# File: Cold_aq_density_v6.2.dat
# Creation time: 2023-04-17T17:23:48.000  +0200
#
# Based on marginalized debiasing from
# /home/petit/Research/OSSOS/data/Simulations/Bias-aq-i-H-v6.3-All_Surveys/Simulation-2023-04-14T16.30/All_Surveys_v12-free-cla_m.detections-full
#
# a_min = 39.5
# a_step = 0.1
# q_min = 34.5
# q_step = 0.1
#
# Bandwidth = 0.20
#
# Hcut =  8.7
#
#  a      q     dens
 44.51  41.71 0.062788
 44.51  41.81 0.058273
 44.51  41.91 0.056930
 44.51  42.01 0.056697
 44.51  42.11 0.055870
 44.51  42.21 0.053918
 44.51  42.31 0.051290
 44.51  42.41 0.048571
 44.51  42.51 0.045827
 44.51  42.61 0.042643
 44.51  42.71 0.038595
 44.51  42.81 0.033644
 44.51  42.91 0.028161
 44.51  43.01 0.022691
 44.51  43.11 0.017692
 44.51  43.21 0.013389
 44.51  43.31 0.009801
 44.51  43.41 0.006857
 44.51  43.51 0.004512
 44.51  43.61 0.002750
 44.51  43.71 0.001539
 44.51  43.81 0.000798
 44.51  43.91 0.000407
 44.51  44.01 0.000253
 44.51  44.11 0.000248
 44.51  44.21 0.000326
 44.51  44.31 0.000429
 44.51  44.41 0.000502
 44.61  39.01 0.000624
 44.61  39.11 0.001532
 44.61  39.21 0.003552
 44.61  39.31 0.007568
 44.61  39.41 0.014529
 44.61  39.51 0.024876
 44.61  39.61 0.037856
 44.61  39.71 0.051294
 44.61  39.81 0.062304
 44.61  39.91 0.068724
 44.61  40.01 0.070329
 44.61  40.11 0.068868
 44.61  40.21 0.066876
 44.61  40.31 0.066144
 44.61  40.41 0.066942
 44.61  40.51 0.068379
 44.61  40.61 0.069440
 44.61  40.71 0.069887
 44.61  40.81 0.070459
 44.61  40.91 0.072287
 44.61  41.01 0.075859
 44.61  41.11 0.080266
 44.61  41.21 0.083376
 44.61  41.31 0.083028
 44.61  41.41 0.078449
 44.61  41.51 0.070880
 44.61  41.61 0.062949
 44.61  41.71 0.057203
 44.61  41.81 0.054692
 44.61  41.91 0.054479
 44.61  42.01 0.054403
 44.61  42.11 0.052615
 44.61  42.21 0.048769
 44.61  42.31 0.043974
 44.61  42.41 0.039687
 44.61  42.51 0.036571
 44.61  42.61 0.034204
 44.61  42.71 0.031638
 44.61  42.81 0.028161
 44.61  42.91 0.023701
 44.61  43.01 0.018743
 44.61  43.11 0.013977
 44.61  43.21 0.009946
 44.61  43.31 0.006872
 44.61  43.41 0.004689
 44.61  43.51 0.003190
 44.61  43.61 0.002157
 44.61  43.71 0.001431
 44.61  43.81 0.000929
 44.61  43.91 0.000624
 44.61  44.01 0.000517
 44.61  44.11 0.000601
 44.61  44.21 0.000835
 44.61  44.31 0.001127
 44.61  44.41 0.001351
 44.61  44.51 0.001402
 44.71  39.01 0.000770
 44.71  39.11 0.001794
 44.71  39.21 0.003961
 44.71  39.31 0.008093
 44.71  39.41 0.015041
 44.71  39.51 0.025174
 44.71  39.61 0.037814
 44.71  39.71 0.051079
 44.71  39.81 0.062493
 44.71  39.91 0.070147
 44.71  40.01 0.073651
 44.71  40.11 0.074153
 44.71  40.21 0.073404
 44.71  40.31 0.072581
 44.71  40.41 0.071739
 44.71  40.51 0.070202
 44.71  40.61 0.067451
 44.71  40.71 0.063796
 44.71  40.81 0.060436
 44.71  40.91 0.058880
 44.71  41.01 0.060038
 44.71  41.11 0.063463
 44.71  41.21 0.067321
 44.71  41.31 0.069289
 44.71  41.41 0.067912
 44.71  41.51 0.063541
 44.71  41.61 0.058219
 44.71  41.71 0.054468
 44.71  41.81 0.053653
 44.71  41.91 0.054998
 44.71  42.01 0.056072
 44.71  42.11 0.054541
 44.71  42.21 0.049865
 44.71  42.31 0.043586
 44.71  42.41 0.038029
 44.71  42.51 0.034600
 44.71  42.61 0.033012
 44.71  42.71 0.031819
 44.71  42.81 0.029564
 44.71  42.91 0.025653
 44.71  43.01 0.020504
 44.71  43.11 0.015117
 44.71  43.21 0.010468
 44.71  43.31 0.007097
 44.71  43.41 0.005006
 44.71  43.51 0.003830
 44.71  43.61 0.003107
 44.71  43.71 0.002504
 44.71  43.81 0.001920
 44.71  43.91 0.001437
 44.71  44.01 0.001209
 44.71  44.11 0.001345
 44.71  44.21 0.001824
 44.71  44.31 0.002477
 44.71  44.41 0.003029
 44.71  44.51 0.003222
 44.71  44.61 0.002955
 44.81  39.01 0.001230
 44.81  39.11 0.002509
 44.81  39.21 0.004940
 44.81  39.31 0.009214
 44.81  39.41 0.015990
 44.81  39.51 0.025479
 44.81  39.61 0.037059
 44.81  39.71 0.049239
 44.81  39.81 0.060177
 44.81  39.91 0.068486
 44.81  40.01 0.073807
 44.81  40.11 0.076740
 44.81  40.21 0.078180
 44.81  40.31 0.078530
 44.81  40.41 0.077416
 44.81  40.51 0.074162
 44.81  40.61 0.068630
 44.81  40.71 0.061758
 44.81  40.81 0.055378
 44.81  40.91 0.051449
 44.81  41.01 0.051104
 44.81  41.11 0.053982
 44.81  41.21 0.058247
 44.81  41.31 0.061431
 44.81  41.41 0.061724
 44.81  41.51 0.059039
 44.81  41.61 0.055168
 44.81  41.71 0.052772
 44.81  41.81 0.053594
 44.81  41.91 0.057046
 44.81  42.01 0.060367
 44.81  42.11 0.060502
 44.81  42.21 0.056354
 44.81  42.31 0.049558
 44.81  42.41 0.043165
 44.81  42.51 0.039403
 44.81  42.61 0.038311
 44.81  42.71 0.038108
 44.81  42.81 0.036666
 44.81  42.91 0.032859
 44.81  43.01 0.027003
 44.81  43.11 0.020402
 44.81  43.21 0.014527
 44.81  43.31 0.010324
 44.81  43.41 0.007929
 44.81  43.51 0.006807
 44.81  43.61 0.006163
 44.81  43.71 0.005400
 44.81  43.81 0.004366
 44.81  43.91 0.003310
 44.81  44.01 0.002636
 44.81  44.11 0.002647
 44.81  44.21 0.003382
 44.81  44.31 0.004564
 44.81  44.41 0.005681
 44.81  44.51 0.006203
 44.81  44.61 0.005860
 44.81  44.71 0.004777
 44.91  39.01 0.002146
 44.91  39.11 0.003865
 44.91  39.21 0.006728
 44.91  39.31 0.011244
 44.91  39.41 0.017817
 44.91  39.51 0.026436
 44.91  39.61 0.036464
 44.91  39.71 0.046755
 44.91  39.81 0.056120
 44.91  39.91 0.063835
 44.91  40.01 0.069830
 44.91  40.11 0.074457
 44.91  40.21 0.077989
 44.91  40.31 0.080128
 44.91  40.41 0.079948
 44.91  40.51 0.076485
 44.91  40.61 0.069669
 44.91  40.71 0.060876
 44.91  40.81 0.052560
 44.91  40.91 0.047160
 44.91  41.01 0.045947
 44.91  41.11 0.048413
 44.91  41.21 0.052532
 44.91  41.31 0.055760
 44.91  41.41 0.056310
 44.91  41.51 0.054111
 44.91  41.61 0.050971
 44.91  41.71 0.049671
 44.91  41.81 0.052206
 44.91  41.91 0.058155
 44.91  42.01 0.064512
 44.91  42.11 0.067508
 44.91  42.21 0.065245
 44.91  42.31 0.059041
 44.91  42.41 0.052337
 44.91  42.51 0.048111
 44.91  42.61 0.046930
 44.91  42.71 0.047010
 44.91  42.81 0.045841
 44.91  42.91 0.041895
 44.91  43.01 0.035337
 44.91  43.11 0.027640
 44.91  43.21 0.020659
 44.91  43.31 0.015734
 44.91  43.41 0.013166
 44.91  43.51 0.012239
 44.91  43.61 0.011743
 44.91  43.71 0.010706
 44.91  43.81 0.008888
 44.91  43.91 0.006767
 44.91  44.01 0.005132
 44.91  44.11 0.004617
 44.91  44.21 0.005401
 44.91  44.31 0.007122
 44.91  44.41 0.008980
 44.91  44.51 0.010072
 44.91  44.61 0.009829
 44.91  44.71 0.008309
 44.91  44.81 0.006105
 45.01  39.01 0.003684
 45.01  39.11 0.006041
 45.01  39.21 0.009506
 45.01  39.31 0.014374
 45.01  39.41 0.020775
 45.01  39.51 0.028454
 45.01  39.61 0.036706
 45.01  39.71 0.044608
 45.01  39.81 0.051493
 45.01  39.91 0.057273
 45.01  40.01 0.062365
 45.01  40.11 0.067267
 45.01  40.21 0.072036
 45.01  40.31 0.075927
 45.01  40.41 0.077462
 45.01  40.51 0.075163
 45.01  40.61 0.068687
 45.01  40.71 0.059513
 45.01  40.81 0.050504
 45.01  40.91 0.044499
 45.01  41.01 0.042853
 45.01  41.11 0.044840
 45.01  41.21 0.048202
 45.01  41.31 0.050435
 45.01  41.41 0.050081
 45.01  41.51 0.047447
 45.01  41.61 0.044529
 45.01  41.71 0.044116
 45.01  41.81 0.048224
 45.01  41.91 0.056538
 45.01  42.01 0.066024
 45.01  42.11 0.072460
 45.01  42.21 0.073132
 45.01  42.31 0.068662
 45.01  42.41 0.062364
 45.01  42.51 0.057660
 45.01  42.61 0.055733
 45.01  42.71 0.055196
 45.01  42.81 0.053622
 45.01  42.91 0.049376
 45.01  43.01 0.042478
 45.01  43.11 0.034360
 45.01  43.21 0.027015
 45.01  43.31 0.022025
 45.01  43.41 0.019834
 45.01  43.51 0.019562
 45.01  43.61 0.019552
 45.01  43.71 0.018378
 45.01  43.81 0.015643
 45.01  43.91 0.012066
 45.01  44.01 0.008911
 45.01  44.11 0.007274
 45.01  44.21 0.007605
 45.01  44.31 0.009553
 45.01  44.41 0.012091
 45.01  44.51 0.013919
 45.01  44.61 0.014068
 45.01  44.71 0.012383
 45.01  44.81 0.009532
 45.01  44.91 0.006529
 45.11  39.01 0.005884
 45.11  39.11 0.009016
 45.11  39.21 0.013163
 45.11  39.31 0.018419
 45.11  39.41 0.024670
 45.11  39.51 0.031448
 45.11  39.61 0.037959
 45.11  39.71 0.043400
 45.11  39.81 0.047441
 45.11  39.91 0.050491
 45.11  40.01 0.053494
 45.11  40.11 0.057352
 45.11  40.21 0.062275
 45.11  40.31 0.067361
 45.11  40.41 0.070708
 45.11  40.51 0.070293
 45.11  40.61 0.065321
 45.11  40.71 0.057117
 45.11  40.81 0.048677
 45.11  40.91 0.043023
 45.11  41.01 0.041482
 45.11  41.11 0.043081
 45.11  41.21 0.045362
 45.11  41.31 0.045972
 45.11  41.41 0.043973
 45.11  41.51 0.040253
 45.11  41.61 0.037087
 45.11  41.71 0.037154
 45.11  41.81 0.042272
 45.11  41.91 0.052163
 45.11  42.01 0.064027
 45.11  42.11 0.073639
 45.11  42.21 0.077731
 45.11  42.31 0.076012
 45.11  42.41 0.071103
 45.11  42.51 0.066347
 45.11  42.61 0.063403
 45.11  42.71 0.061564
 45.11  42.81 0.058954
 45.11  42.91 0.054189
 45.11  43.01 0.047245
 45.11  43.11 0.039352
 45.11  43.21 0.032365
 45.11  43.31 0.027915
 45.11  43.41 0.026546
 45.11  43.51 0.027292
 45.11  43.61 0.028136
 45.11  43.71 0.027189
 45.11  43.81 0.023797
 45.11  43.91 0.018791
 45.11  44.01 0.013848
 45.11  44.11 0.010559
 45.11  44.21 0.009762
 45.11  44.31 0.011294
 45.11  44.41 0.014082
 45.11  44.51 0.016554
 45.11  44.61 0.017341
 45.11  44.71 0.015941
 45.11  44.81 0.012917
 45.11  44.91 0.009445
 45.11  45.01 0.006572
 45.21  39.01 0.008515
 45.21  39.11 0.012418
 45.21  39.21 0.017163
 45.21  39.31 0.022713
 45.21  39.41 0.028809
 45.21  39.51 0.034834
 45.21  39.61 0.039903
 45.21  39.71 0.043254
 45.21  39.81 0.044748
 45.21  39.91 0.045119
 45.21  40.01 0.045733
 45.21  40.11 0.047908
 45.21  40.21 0.052129
 45.21  40.31 0.057531
 45.21  40.41 0.062006
 45.21  40.51 0.063193
 45.21  40.61 0.059964
 45.21  40.71 0.053432
 45.21  40.81 0.046506
 45.21  40.91 0.042118
 45.21  41.01 0.041377
 45.21  41.11 0.042995
 45.21  41.21 0.044346
 45.21  41.31 0.043290
 45.21  41.41 0.039469
 45.21  41.51 0.034399
 45.21  41.61 0.030631
 45.21  41.71 0.030658
 45.21  41.81 0.035954
 45.21  41.91 0.046230
 45.21  42.01 0.059133
 45.21  42.11 0.070930
 45.21  42.21 0.078257
 45.21  42.31 0.079971
 45.21  42.41 0.077570
 45.21  42.51 0.073722
 45.21  42.61 0.070199
 45.21  42.71 0.067002
 45.21  42.81 0.063090
 45.21  42.91 0.057628
 45.21  43.01 0.050670
 45.21  43.11 0.043175
 45.21  43.21 0.036684
 45.21  43.31 0.032719
 45.21  43.41 0.031932
 45.21  43.51 0.033462
 45.21  43.61 0.035180
 45.21  43.71 0.034866
 45.21  43.81 0.031500
 45.21  43.91 0.025738
 45.21  44.01 0.019372
 45.21  44.11 0.014335
 45.21  44.21 0.011887
 45.21  44.31 0.012238
 45.21  44.41 0.014532
 45.21  44.51 0.017187
 45.21  44.61 0.018580
 45.21  44.71 0.017840
 45.21  44.81 0.015253
 45.21  44.91 0.011958
 45.21  45.01 0.009145
 45.21  45.11 0.007361
 45.31  39.01 0.011057
 45.31  39.11 0.015563
 45.31  39.21 0.020672
 45.31  39.31 0.026319
 45.31  39.41 0.032243
 45.31  39.51 0.037773
 45.31  39.61 0.041928
 45.31  39.71 0.043901
 45.31  39.81 0.043632
 45.31  39.91 0.042060
 45.31  40.01 0.040803
 45.31  40.11 0.041414
 45.31  40.21 0.044528
 45.31  40.31 0.049330
 45.31  40.41 0.053735
 45.31  40.51 0.055412
 45.31  40.61 0.053249
 45.31  40.71 0.048279
 45.31  40.81 0.043197
 45.31  40.91 0.040602
 45.31  41.01 0.041196
 45.31  41.11 0.043324
 45.31  41.21 0.044218
 45.31  41.31 0.041954
 45.31  41.41 0.036685
 45.31  41.51 0.030447
 45.31  41.61 0.025990
 45.31  41.71 0.025579
 45.31  41.81 0.030309
 45.31  41.91 0.039847
 45.31  42.01 0.052400
 45.31  42.11 0.065080
 45.31  42.21 0.074919
 45.31  42.31 0.080212
 45.31  42.41 0.081195
 45.31  42.51 0.079395
 45.31  42.61 0.076245
 45.31  42.71 0.072258
 45.31  42.81 0.067279
 45.31  42.91 0.061160
 45.31  43.01 0.054132
 45.31  43.11 0.046870
 45.31  43.21 0.040495
 45.31  43.31 0.036326
 45.31  43.41 0.035175
 45.31  43.51 0.036560
 45.31  43.61 0.038642
 45.31  43.71 0.039156
 45.31  43.81 0.036688
 45.31  43.91 0.031371
 45.31  44.01 0.024637
 45.31  44.11 0.018404
 45.31  44.21 0.014248
 45.31  44.31 0.012860
 45.31  44.41 0.013853
 45.31  44.51 0.015936
 45.31  44.61 0.017504
 45.31  44.71 0.017444
 45.31  44.81 0.015710
 45.31  44.91 0.013218
 45.31  45.01 0.011102
 45.31  45.11 0.009921
 45.31  45.21 0.009386
 45.41  39.01 0.012933
 45.41  39.11 0.017767
 45.41  39.21 0.022941
 45.41  39.31 0.028450
 45.41  39.41 0.034170
 45.41  39.51 0.039486
 45.41  39.61 0.043331
 45.41  39.71 0.044769
 45.41  39.81 0.043717
 45.41  39.91 0.041209
 45.41  40.01 0.038984
 45.41  40.11 0.038608
 45.41  40.21 0.040633
 45.41  40.31 0.044202
 45.41  40.41 0.047397
 45.41  40.51 0.048270
 45.41  40.61 0.046096
 45.41  40.71 0.042013
 45.41  40.81 0.038456
 45.41  40.91 0.037540
 45.41  41.01 0.039487
 45.41  41.11 0.042338
 45.41  41.21 0.043255
 45.41  41.31 0.040482
 45.41  41.41 0.034486
 45.41  41.51 0.027589
 45.41  41.61 0.022601
 45.41  41.71 0.021570
 45.41  41.81 0.025283
 45.41  41.91 0.033384
 45.41  42.01 0.044630
 45.41  42.11 0.057076
 45.41  42.21 0.068436
 45.41  42.31 0.076800
 45.41  42.41 0.081302
 45.41  42.51 0.082179
 45.41  42.61 0.080203
 45.41  42.71 0.076131
 45.41  42.81 0.070577
 45.41  42.91 0.064080
 45.41  43.01 0.057093
 45.41  43.11 0.050019
 45.41  43.21 0.043488
 45.41  43.31 0.038509
 45.41  43.41 0.036048
 45.41  43.51 0.036223
 45.41  43.61 0.037893
 45.41  43.71 0.039133
 45.41  43.81 0.038256
 45.41  43.91 0.034644
 45.41  44.01 0.028921
 45.41  44.11 0.022556
 45.41  44.21 0.017186
 45.41  44.31 0.013960
 45.41  44.41 0.013093
 45.41  44.51 0.013825
 45.41  44.61 0.014852
 45.41  44.71 0.015059
 45.41  44.81 0.014155
 45.41  44.91 0.012734
 45.41  45.01 0.011698
 45.41  45.11 0.011473
 45.41  45.21 0.011665
 45.41  45.31 0.011423
 45.51  39.01 0.013919
 45.51  39.11 0.018776
 45.51  39.21 0.023719
 45.51  39.31 0.028832
 45.51  39.41 0.034203
 45.51  39.51 0.039392
 45.51  39.61 0.043326
 45.51  39.71 0.044928
 45.51  39.81 0.043989
 45.51  39.91 0.041514
 45.51  40.01 0.039217
 45.51  40.11 0.038524
 45.51  40.21 0.039748
 45.51  40.31 0.041921
 45.51  40.41 0.043357
 45.51  40.51 0.042671
 45.51  40.61 0.039702
 45.51  40.71 0.035783
 45.51  40.81 0.033066
 45.51  40.91 0.033163
 45.51  41.01 0.035922
 45.51  41.11 0.039279
 45.51  41.21 0.040470
 45.51  41.31 0.037837
 45.51  41.41 0.031890
 45.51  41.51 0.024924
 45.51  41.61 0.019648
 45.51  41.71 0.017945
 45.51  41.81 0.020457
 45.51  41.91 0.026897
 45.51  42.01 0.036471
 45.51  42.11 0.048000
 45.51  42.21 0.059861
 45.51  42.31 0.070167
 45.51  42.41 0.077297
 45.51  42.51 0.080425
 45.51  42.61 0.079654
 45.51  42.71 0.075808
 45.51  42.81 0.070072
 45.51  42.91 0.063562
 45.51  43.01 0.056944
 45.51  43.11 0.050385
 45.51  43.21 0.044006
 45.51  43.31 0.038385
 45.51  43.41 0.034503
 45.51  43.51 0.033076
 45.51  43.61 0.033860
 45.51  43.71 0.035591
 45.51  43.81 0.036566
 45.51  43.91 0.035449
 45.51  44.01 0.031864
 45.51  44.11 0.026512
 45.51  44.21 0.020804
 45.51  44.31 0.016166
 45.51  44.41 0.013374
 45.51  44.51 0.012284
 45.51  44.61 0.012086
 45.51  44.71 0.011904
 45.51  44.81 0.011380
 45.51  44.91 0.010817
 45.51  45.01 0.010783
 45.51  45.11 0.011472
 45.51  45.21 0.012376
 45.51  45.31 0.012587
 45.51  45.41 0.011472
 45.61  39.01 0.014378
 45.61  39.11 0.018996
 45.61  39.21 0.023436
 45.61  39.31 0.027830
 45.61  39.41 0.032480
 45.61  39.51 0.037223
 45.61  39.61 0.041163
 45.61  39.71 0.043205
 45.61  39.81 0.042985
 45.61  39.91 0.041315
 45.61  40.01 0.039693
 45.61  40.11 0.039276
 45.61  40.21 0.040115
 45.61  40.31 0.041174
 45.61  40.41 0.041049
 45.61  40.51 0.038906
 45.61  40.61 0.035080
 45.61  40.71 0.031006
 45.61  40.81 0.028517
 45.61  40.91 0.028807
 45.61  41.01 0.031566
 45.61  41.11 0.034905
 45.61  41.21 0.036317
 45.61  41.31 0.034199
 45.61  41.41 0.028859
 45.61  41.51 0.022274
 45.61  41.61 0.016908
 45.61  41.71 0.014539
 45.61  41.81 0.015845
 45.61  41.91 0.020703
 45.61  42.01 0.028644
 45.61  42.11 0.038937
 45.61  42.21 0.050356
 45.61  42.31 0.061092
 45.61  42.41 0.069171
 45.61  42.51 0.073191
 45.61  42.61 0.072876
 45.61  42.71 0.069091
 45.61  42.81 0.063368
 45.61  42.91 0.057178
 45.61  43.01 0.051320
 45.61  43.11 0.045794
 45.61  43.21 0.040295
 45.61  43.31 0.034929
 45.61  43.41 0.030494
 45.61  43.51 0.028045
 45.61  43.61 0.028112
 45.61  43.71 0.030182
 45.61  43.81 0.032801
 45.61  43.91 0.034220
 45.61  44.01 0.033218
 45.61  44.11 0.029687
 45.61  44.21 0.024601
 45.61  44.31 0.019402
 45.61  44.41 0.015205
 45.61  44.51 0.012371
 45.61  44.61 0.010622
 45.61  44.71 0.009488
 45.61  44.81 0.008742
 45.61  44.91 0.008521
 45.61  45.01 0.009072
 45.61  45.11 0.010319
 45.61  45.21 0.011643
 45.61  45.31 0.012155
 45.61  45.41 0.011266
 45.61  45.51 0.009090
 45.71  39.01 0.015025
 45.71  39.11 0.019261
 45.71  39.21 0.023006
 45.71  39.31 0.026371
 45.71  39.41 0.029793
 45.71  39.51 0.033437
 45.71  39.61 0.036796
 45.71  39.71 0.039010
 45.71  39.81 0.039668
 45.71  39.91 0.039272
 45.71  40.01 0.038875
 45.71  40.11 0.039216
 45.71  40.21 0.040108
 45.71  40.31 0.040573
 45.71  40.41 0.039549
 45.71  40.51 0.036654
 45.71  40.61 0.032498
 45.71  40.71 0.028432
 45.71  40.81 0.025922
 45.71  40.91 0.025842
 45.71  41.01 0.027932
 45.71  41.11 0.030694
 45.71  41.21 0.032034
 45.71  41.31 0.030429
 45.71  41.41 0.025876
 45.71  41.51 0.019885
 45.71  41.61 0.014573
 45.71  41.71 0.011629
 45.71  41.81 0.011849
 45.71  41.91 0.015323
 45.71  42.01 0.021783
 45.71  42.11 0.030657
 45.71  42.21 0.040834
 45.71  42.31 0.050561
 45.71  42.41 0.057846
 45.71  42.51 0.061241
 45.71  42.61 0.060468
 45.71  42.71 0.056481
 45.71  42.81 0.050928
 45.71  42.91 0.045347
 45.71  43.01 0.040527
 45.71  43.11 0.036374
 45.71  43.21 0.032343
 45.71  43.31 0.028176
 45.71  43.41 0.024363
 45.71  43.51 0.021965
 45.71  43.61 0.021912
 45.71  43.71 0.024275
 45.71  43.81 0.028003
 45.71  43.91 0.031315
 45.71  44.01 0.032572
 45.71  44.11 0.031092
 45.71  44.21 0.027381
 45.71  44.31 0.022643
 45.71  44.41 0.018008
 45.71  44.51 0.014076
 45.71  44.61 0.010980
 45.71  44.71 0.008707
 45.71  44.81 0.007328
 45.71  44.91 0.006994
 45.71  45.01 0.007727
 45.71  45.11 0.009187
 45.71  45.21 0.010623
 45.71  45.31 0.011178
 45.71  45.41 0.010365
 45.71  45.51 0.008353
 45.71  45.61 0.005814
 45.81  39.01 0.016376
 45.81  39.11 0.020295
 45.81  39.21 0.023394
 45.81  39.31 0.025689
 45.81  39.41 0.027614
 45.81  39.51 0.029593
 45.81  39.61 0.031626
 45.81  39.71 0.033363
 45.81  39.81 0.034571
 45.81  39.91 0.035470
 45.81  40.01 0.036521
 45.81  40.11 0.037893
 45.81  40.21 0.039152
 45.81  40.31 0.039474
 45.81  40.41 0.038191
 45.81  40.51 0.035268
 45.81  40.61 0.031388
 45.81  40.71 0.027661
 45.81  40.81 0.025173
 45.81  40.91 0.024569
 45.81  41.01 0.025720
 45.81  41.11 0.027580
 45.81  41.21 0.028516
 45.81  41.31 0.027154
 45.81  41.41 0.023244
 45.81  41.51 0.017848
 45.81  41.61 0.012712
 45.81  41.71 0.009391
 45.81  41.81 0.008757
 45.81  41.91 0.011060
 45.81  42.01 0.016140
 45.81  42.11 0.023447
 45.81  42.21 0.031860
 45.81  42.31 0.039693
 45.81  42.41 0.045155
 45.81  42.51 0.047075
 45.81  42.61 0.045418
 45.81  42.71 0.041234
 45.81  42.81 0.036088
 45.81  42.91 0.031337
 45.81  43.01 0.027627
 45.81  43.11 0.024814
 45.81  43.21 0.022320
 45.81  43.31 0.019728
 45.81  43.41 0.017250
 45.81  43.51 0.015723
 45.81  43.61 0.016094
 45.81  43.71 0.018710
 45.81  43.81 0.022890
 45.81  43.91 0.027113
 45.81  44.01 0.029760
 45.81  44.11 0.029952
 45.81  44.21 0.027870
 45.81  44.31 0.024365
 45.81  44.41 0.020303
 45.81  44.51 0.016215
 45.81  44.61 0.012425
 45.81  44.71 0.009299
 45.81  44.81 0.007282
 45.81  44.91 0.006697
 45.81  45.01 0.007487
 45.81  45.11 0.009084
 45.81  45.21 0.010560
 45.81  45.31 0.011018
 45.81  45.41 0.010061
 45.81  45.51 0.007966
 45.81  45.61 0.005451
 45.81  45.71 0.003218
 45.91  39.01 0.018359
 45.91  39.11 0.022297
 45.91  39.21 0.025186
 45.91  39.31 0.026873
 45.91  39.41 0.027609
 45.91  39.51 0.027879
 45.91  39.61 0.028140
 45.91  39.71 0.028701
 45.91  39.81 0.029769
 45.91  39.91 0.031470
 45.91  40.01 0.033699
 45.91  40.11 0.035995
 45.91  40.21 0.037637
 45.91  40.31 0.037969
 45.91  40.41 0.036715
 45.91  40.51 0.034096
 45.91  40.61 0.030749
 45.91  40.71 0.027492
 45.91  40.81 0.025092
 45.91  40.91 0.024046
 45.91  41.01 0.024356
 45.91  41.11 0.025332
 45.91  41.21 0.025730
 45.91  41.31 0.024363
 45.91  41.41 0.020875
 45.91  41.51 0.016008
 45.91  41.61 0.011176
 45.91  41.71 0.007735
 45.91  41.81 0.006528
 45.91  41.91 0.007864
 45.91  42.01 0.011647
 45.91  42.11 0.017351
 45.91  42.21 0.023899
 45.91  42.31 0.029745
 45.91  42.41 0.033364
 45.91  42.51 0.033909
 45.91  42.61 0.031583
 45.91  42.71 0.027465
 45.91  42.81 0.022933
 45.91  42.91 0.019063
 45.91  43.01 0.016305
 45.91  43.11 0.014502
 45.91  43.21 0.013167
 45.91  43.31 0.011910
 45.91  43.41 0.010791
 45.91  43.51 0.010375
 45.91  43.61 0.011404
 45.91  43.71 0.014229
 45.91  43.81 0.018380
 45.91  43.91 0.022644
 45.91  44.01 0.025670
 45.91  44.11 0.026696
 45.91  44.21 0.025817
 45.91  44.31 0.023623
 45.91  44.41 0.020645
 45.91  44.51 0.017163
 45.91  44.61 0.013461
 45.91  44.71 0.010094
 45.91  44.81 0.007807
 45.91  44.91 0.007154
 45.91  45.01 0.008120
 45.91  45.11 0.010008
 45.91  45.21 0.011690
 45.91  45.31 0.012141
 45.91  45.41 0.010969
 45.91  45.51 0.008562
 45.91  45.61 0.005764
 45.91  45.71 0.003345
 45.91  45.81 0.001674
 46.01  39.01 0.020380
 46.01  39.11 0.024877
 46.01  39.21 0.028298
 46.01  39.31 0.030240
 46.01  39.41 0.030598
 46.01  39.51 0.029681
 46.01  39.61 0.028212
 46.01  39.71 0.027142
 46.01  39.81 0.027284
 46.01  39.91 0.028914
 46.01  40.01 0.031571
 46.01  40.11 0.034259
 46.01  40.21 0.035975
 46.01  40.31 0.036188
 46.01  40.41 0.034938
 46.01  40.51 0.032619
 46.01  40.61 0.029742
 46.01  40.71 0.026837
 46.01  40.81 0.024443
 46.01  40.91 0.023010
 46.01  41.01 0.022674
 46.01  41.11 0.022995
 46.01  41.21 0.022992
 46.01  41.31 0.021643
 46.01  41.41 0.018560
 46.01  41.51 0.014268
 46.01  41.61 0.009894
 46.01  41.71 0.006568
 46.01  41.81 0.005029
 46.01  41.91 0.005590
 46.01  42.01 0.008214
 46.01  42.11 0.012485
 46.01  42.21 0.017487
 46.01  42.31 0.021885
 46.01  42.41 0.024370
 46.01  42.51 0.024254
 46.01  42.61 0.021803
 46.01  42.71 0.018023
 46.01  42.81 0.014108
 46.01  42.91 0.010920
 46.01  43.01 0.008774
 46.01  43.11 0.007529
 46.01  43.21 0.006834
 46.01  43.31 0.006411
 46.01  43.41 0.006283
 46.01  43.51 0.006824
 46.01  43.61 0.008542
 46.01  43.71 0.011644
 46.01  43.81 0.015675
 46.01  43.91 0.019578
 46.01  44.01 0.022238
 46.01  44.11 0.023123
 46.01  44.21 0.022471
 46.01  44.31 0.020867
 46.01  44.41 0.018691
 46.01  44.51 0.016003
 46.01  44.61 0.012909
 46.01  44.71 0.009916
 46.01  44.81 0.007852
 46.01  44.91 0.007417
 46.01  45.01 0.008703
 46.01  45.11 0.011011
 46.01  45.21 0.013099
 46.01  45.31 0.013789
 46.01  45.41 0.012590
 46.01  45.51 0.009915
 46.01  45.61 0.006727
 46.01  45.71 0.003932
 46.01  45.81 0.001981
 46.01  45.91 0.000861
 46.11  39.01 0.021791
 46.11  39.11 0.027314
 46.11  39.21 0.031913
 46.11  39.31 0.034869
 46.11  39.41 0.035644
 46.11  39.51 0.034241
 46.11  39.61 0.031461
 46.11  39.71 0.028724
 46.11  39.81 0.027416
 46.11  39.91 0.028117
