# File: Hot_aq_density_v6.2.dat
# Creation time: 2023-04-17T17:23:48.000  +0200
#
# Based on marginalized debiasing from
# /home/petit/Research/OSSOS/data/Simulations/Bias-aq-i-H-v6.3-All_Surveys/Simulation-2023-04-14T16.30/All_Surveys_v12-free-cla_m.detections-full
#
# a_min = 40.0
# a_step = 0.1
# q_min = 34.5
# q_step = 0.1
#
# Bandwidth = 0.20
#
# Hcut =  8.7
#
#  a      q     dens
 40.91  35.11 0.002450
 40.91  35.21 0.003283
 40.91  35.31 0.004210
 40.91  35.41 0.005186
 40.91  35.51 0.006160
 40.91  35.61 0.007071
 40.91  35.71 0.007852
 40.91  35.81 0.008434
 40.91  35.91 0.008758
 40.91  36.01 0.008805
 40.91  36.11 0.008613
 40.91  36.21 0.008293
 40.91  36.31 0.008018
 40.91  36.41 0.007979
 40.91  36.51 0.008339
 40.91  36.61 0.009178
 40.91  36.71 0.010461
 40.91  36.81 0.012045
 40.91  36.91 0.013711
 40.91  37.01 0.015210
 40.91  37.11 0.016319
 40.91  37.21 0.016883
 40.91  37.31 0.016838
 40.91  37.41 0.016222
 40.91  37.51 0.015165
 40.91  37.61 0.013869
 40.91  37.71 0.012572
 40.91  37.81 0.011500
 40.91  37.91 0.010815
 40.91  38.01 0.010575
 40.91  38.11 0.010727
 40.91  38.21 0.011122
 40.91  38.31 0.011573
 40.91  38.41 0.011909
 40.91  38.51 0.012030
 40.91  38.61 0.011936
 40.91  38.71 0.011709
 40.91  38.81 0.011489
 40.91  38.91 0.011426
 40.91  39.01 0.011642
 40.91  39.11 0.012202
 40.91  39.21 0.013109
 40.91  39.31 0.014306
 40.91  39.41 0.015689
 40.91  39.51 0.017125
 40.91  39.61 0.018466
 40.91  39.71 0.019571
 40.91  39.81 0.020312
 40.91  39.91 0.020586
 40.91  40.01 0.020322
 40.91  40.11 0.019487
 40.91  40.21 0.018095
 40.91  40.31 0.016217
 40.91  40.41 0.013982
 40.91  40.51 0.011559
 40.91  40.61 0.009137
 40.91  40.71 0.006888
 40.91  40.81 0.004942
 41.01  34.51 0.000173
 41.01  34.61 0.000325
 41.01  34.71 0.000576
 41.01  34.81 0.000960
 41.01  34.91 0.001506
 41.01  35.01 0.002228
 41.01  35.11 0.003120
 41.01  35.21 0.004145
 41.01  35.31 0.005248
 41.01  35.41 0.006359
 41.01  35.51 0.007405
 41.01  35.61 0.008320
 41.01  35.71 0.009043
 41.01  35.81 0.009523
 41.01  35.91 0.009722
 41.01  36.01 0.009633
 41.01  36.11 0.009299
 41.01  36.21 0.008828
 41.01  36.31 0.008388
 41.01  36.41 0.008178
 41.01  36.51 0.008378
 41.01  36.61 0.009098
 41.01  36.71 0.010340
 41.01  36.81 0.011988
 41.01  36.91 0.013832
 41.01  37.01 0.015609
 41.01  37.11 0.017057
 41.01  37.21 0.017965
 41.01  37.31 0.018212
 41.01  37.41 0.017788
 41.01  37.51 0.016800
 41.01  37.61 0.015455
 41.01  37.71 0.014021
 41.01  37.81 0.012772
 41.01  37.91 0.011921
 41.01  38.01 0.011570
 41.01  38.11 0.011686
 41.01  38.21 0.012119
 41.01  38.31 0.012654
 41.01  38.41 0.013086
 41.01  38.51 0.013286
 41.01  38.61 0.013234
 41.01  38.71 0.013023
 41.01  38.81 0.012811
 41.01  38.91 0.012776
 41.01  39.01 0.013054
 41.01  39.11 0.013710
 41.01  39.21 0.014725
 41.01  39.31 0.016012
 41.01  39.41 0.017435
 41.01  39.51 0.018840
 41.01  39.61 0.020075
 41.01  39.71 0.021012
 41.01  39.81 0.021545
 41.01  39.91 0.021604
 41.01  40.01 0.021148
 41.01  40.11 0.020168
 41.01  40.21 0.018692
 41.01  40.31 0.016790
 41.01  40.41 0.014570
 41.01  40.51 0.012177
 41.01  40.61 0.009771
 41.01  40.71 0.007506
 41.01  40.81 0.005507
 41.01  40.91 0.003850
 41.11  34.51 0.000209
 41.11  34.61 0.000396
 41.11  34.71 0.000706
 41.11  34.81 0.001181
 41.11  34.91 0.001859
 41.11  35.01 0.002756
 41.11  35.11 0.003856
 41.11  35.21 0.005103
 41.11  35.31 0.006413
 41.11  35.41 0.007681
 41.11  35.51 0.008809
 41.11  35.61 0.009718
 41.11  35.71 0.010354
 41.11  35.81 0.010688
 41.11  35.91 0.010713
 41.11  36.01 0.010447
 41.11  36.11 0.009949
 41.11  36.21 0.009328
 41.11  36.31 0.008749
 41.11  36.41 0.008410
 41.11  36.51 0.008500
 41.11  36.61 0.009149
 41.11  36.71 0.010385
 41.11  36.81 0.012116
 41.11  36.91 0.014141
 41.11  37.01 0.016186
 41.11  37.11 0.017954
 41.11  37.21 0.019188
 41.11  37.31 0.019711
 41.11  37.41 0.019469
 41.11  37.51 0.018541
 41.11  37.61 0.017133
 41.11  37.71 0.015538
 41.11  37.81 0.014073
 41.11  37.91 0.013004
 41.11  38.01 0.012481
 41.11  38.11 0.012502
 41.11  38.21 0.012927
 41.11  38.31 0.013528
 41.11  38.41 0.014069
 41.11  38.51 0.014388
 41.11  38.61 0.014442
 41.11  38.71 0.014312
 41.11  38.81 0.014166
 41.11  38.91 0.014195
 41.11  39.01 0.014551
 41.11  39.11 0.015297
 41.11  39.21 0.016402
 41.11  39.31 0.017749
 41.11  39.41 0.019180
 41.11  39.51 0.020521
 41.11  39.61 0.021622
 41.11  39.71 0.022364
 41.11  39.81 0.022672
 41.11  39.91 0.022503
 41.11  40.01 0.021849
 41.11  40.11 0.020726
 41.11  40.21 0.019176
 41.11  40.31 0.017265
 41.11  40.41 0.015086
 41.11  40.51 0.012754
 41.11  40.61 0.010398
 41.11  40.71 0.008148
 41.11  40.81 0.006119
 41.11  40.91 0.004390
 41.11  41.01 0.003002
 41.21  34.51 0.000243
 41.21  34.61 0.000464
 41.21  34.71 0.000831
 41.21  34.81 0.001399
 41.21  34.91 0.002213
 41.21  35.01 0.003293
 41.21  35.11 0.004615
 41.21  35.21 0.006105
 41.21  35.31 0.007646
 41.21  35.41 0.009095
 41.21  35.51 0.010321
 41.21  35.61 0.011225
 41.21  35.71 0.011757
 41.21  35.81 0.011914
 41.21  35.91 0.011725
 41.21  36.01 0.011244
 41.21  36.11 0.010556
 41.21  36.21 0.009781
 41.21  36.31 0.009081
 41.21  36.41 0.008648
 41.21  36.51 0.008674
 41.21  36.61 0.009297
 41.21  36.71 0.010564
 41.21  36.81 0.012401
 41.21  36.91 0.014613
 41.21  37.01 0.016916
 41.21  37.11 0.018987
 41.21  37.21 0.020524
 41.21  37.31 0.021302
