# File: ModelUsed.dat
# Creation time: 2026-03-20T16:55:27.145  +0100
#
# Twotino population model.
# Version OSSOS 1.0, 2026-03-20
#
# Seed:  123476890
#
# Epoch: 2453157.50000
#
# Colors for hot:   0.60  0.00 -0.50 -1.00  1.50  1.20  0.80 -0.10 -0.50  0.00
#
# Cold component:     1.700
# Hot component:    10.000
# f1:            0.200
# emin:          0.100
# emax:          0.450
# ecas:          0.275
# esas:          0.045
# emins:         0.070
# emaxs:         0.350
# fleading:      0.500
# fsym:          0.500
#
# Hot H-dist. parameter:            8.66  1.00  0.40  8.66
# hmin:          6.000
#
# Phase effect parameter G:  0.15
#
# lightcurve initial phase:  0.000
# lightcurve period [day]:  0.600
# lightcurve amplitude:  0.000
#
#   a        e        i      Omega    omega      M        H       epoch        dist    comment 
  47.7830   0.1888  19.8984  76.1032 331.3906  49.2124   8.14 2453157.50000   43.0593 02:01   1
  47.5723   0.2639  19.4867  50.5690   5.1352 217.9259   7.91 2453157.50000   58.4121 02:01   1
  47.7409   0.2706   3.1202 140.4514 117.1357 219.5620   8.47 2453157.50000   58.7593 02:01   4
  47.5585   0.2750  11.0177 111.5820  47.3133 357.7895   8.45 2453157.50000   34.4965 02:01   1
  47.7498   0.2952   1.5838 104.3175   5.6739   8.1026   8.56 2453157.50000   33.9345 02:01   1
  47.7884   0.1280  16.7903   6.4443 323.9952  73.8840   7.56 2453157.50000   46.8452 02:01   0
  47.6912   0.1969   2.5473 220.5405 319.0973 352.0446   7.84 2453157.50000   38.4401 02:01   1
  48.0068   0.2415   3.6782  80.6146 326.8899 157.7400   8.43 2453157.50000   59.0343 02:01   5
  47.8646   0.1741   6.7097 112.2854 237.4876 176.1664   8.12 2453157.50000   56.1844 02:01   4
  47.6067   0.1823  14.4125 305.5870 130.6591 224.5542   7.32 2453157.50000   54.4364 02:01   1
  47.6492   0.2328   1.6322 235.3541 227.4899 302.4136   7.57 2453157.50000   43.8789 02:01   4
  47.7471   0.3304  21.0858  11.3981 296.6865  91.9213   8.46 2453157.50000   53.0741 02:01   1
  47.6156   0.2747   4.1191  85.5497 307.2672  50.2113   7.39 2453157.50000   41.9653 02:01   1
  47.7397   0.3007  12.6549 357.4232 326.0580 184.4526   8.49 2453157.50000   62.0680 02:01   4
  47.7110   0.2748   0.1782 346.3587 118.5454 303.3136   7.84 2453157.50000   43.5787 02:01   5
  47.6615   0.3174  10.7729  99.4857 200.7678 289.7804   8.50 2453157.50000   47.2387 02:01   1
  47.5403   0.3443  18.9728  84.3082 259.6884  72.7102   8.32 2453157.50000   48.2306 02:01   1
  48.0288   0.3081   1.6011 160.8423 265.0704 215.5978   7.05 2453157.50000   61.1617 02:01   1
  47.7106   0.2709  11.9118  38.0826 153.6398 149.2263   8.59 2453157.50000   59.4830 02:01   1
  47.8073   0.2566   5.2981 351.5233 150.8534 274.7180   8.33 2453157.50000   49.8889 02:01   4
  47.6439   0.3300   1.1554 194.1901 263.2192 248.5758   6.56 2453157.50000   57.0183 02:01   3
  47.6280   0.1329   3.4286 326.9568 235.3417  17.9781   7.66 2453157.50000   41.7059 02:01   3
  47.6839   0.2596  11.7352 132.2399  37.9047  72.2731   8.47 2453157.50000   47.0633 02:01   4
  47.6283   0.3208   9.1978 350.8656  24.3591 114.3442   7.87 2453157.50000   57.1795 02:01   3
  48.0737   0.3289  10.3291  66.7151 170.6897 231.8744   8.35 2453157.50000   60.2192 02:01   4
  47.7219   0.2203  21.8733 165.7451 157.5343 351.6089   8.61 2453157.50000   37.3927 02:01   4
  47.6610   0.2688  15.4894 194.8712  62.1771  44.4439   7.87 2453157.50000   40.7623 02:01   4
  47.7807   0.1004   8.7103 250.4708 131.1967 319.1122   8.56 2453157.50000   44.3873 02:01   4
  47.7289   0.2508   5.4089  51.1466 176.3206 221.3900   8.10 2453157.50000   57.7167 02:01   4
  47.7045   0.0712   3.6940 255.0494 167.5278 343.7839   8.18 2453157.50000   44.4620 02:01   5
  47.7972   0.2317   8.5636 226.1717 222.7192 317.6459   8.34 2453157.50000   41.1240 02:01   5
  47.5405   0.1065  15.6606  64.3446 323.4572  99.1634   8.31 2453157.50000   48.8557 02:01   2
  47.7046   0.2164   5.9988 127.6135 264.5186 239.8737   7.78 2453157.50000   54.2933 02:01   1
  47.7755   0.2887  23.4683 272.3100  25.6643 204.9701   8.07 2453157.50000   60.7789 02:01   4
  47.8214   0.3237  13.8605 294.3472  20.8736 308.1510   8.48 2453157.50000   42.3207 02:01   2
  47.7482   0.2433   4.0683 118.4709 145.6155 332.9435   8.17 2453157.50000   38.2395 02:01   2
  47.6550   0.3605  10.9355  71.1584 304.0945 241.5097   8.51 2453157.50000   59.4766 02:01   1
  47.5066   0.2529   3.6182 100.6432 118.1309 358.7835   6.53 2453157.50000   35.4981 02:01   2
  47.7477   0.1832  20.1004 331.1012 279.4064 169.4005   7.44 2453157.50000   56.3889 02:01   2
  47.7725   0.3064  10.1231 150.6892 266.4597 223.5304   7.93 2453157.50000   59.9396 02:01   1
  47.6465   0.2592   2.9945  89.6136  60.6711  86.3838   7.46 2453157.50000   49.9961 02:01   4
  47.7959   0.2957   3.9933  27.7503 355.7469 346.8912   7.61 2453157.50000   34.3929 02:01   5
  47.6796   0.3197   3.8415 149.5597  83.0604 241.7731   7.70 2453157.50000   57.8541 02:01   5
  47.6402   0.3281   5.3233  98.5494 295.4835 145.3622   7.27 2453157.50000   61.6536 02:01   4
  48.0374   0.2869  14.4179 131.9210 110.1707 126.4674   8.47 2453157.50000   58.2085 02:01   1
  47.7605   0.2156  16.7397  85.2942 345.0426 303.5938   8.31 2453157.50000   43.8778 02:01   4
  47.5866   0.2543   1.3977  85.8616  77.6403 343.0092   8.62 2453157.50000   36.4151 02:01   1
  47.6057   0.0884  23.2511 218.0310 169.3412 210.6167   7.97 2453157.50000   51.3141 02:01   0
  47.6578   0.2407  11.3304 174.6413 115.6133 114.2302   8.62 2453157.50000   54.3114 02:01   1
  47.5780   0.1322  17.2341  40.6798 253.2540 183.7077   8.28 2453157.50000   53.8555 02:01   4
