# File: ModelUsed.dat
# Creation time: 2026-03-02T14:45:58.052  +0100
#
# Detached population model.
# Version OSSOS 1.0, 2026-02-27
#
# Seed:  123476790
#
# Epoch: 2453157.50000
#
# Colors for hot:   0.60  0.00 -0.50 -1.00  1.50  1.20  0.80 -0.10 -0.50  0.00
#
# Parameters for inclination distribution:   0.00 18.00
# Parameters for q distribution:    7 34.000
#                                  0.080 35.500
#                                  0.580 39.000
#                                  0.340 49.000
# Parameters for a distribution:   -3.00  48.00 250.00
#
# Hot H-dist. parameter:            8.30  0.32  0.40  8.66
#
# lightcurve initial phase:  0.000
# lightcurve period [day]:  0.600
# lightcurve amplitude:  0.000
#
#   a        e        i      Omega    omega      M        H       epoch        dist    comment 
  51.3501   0.0628  37.3067 145.4709  68.6082 100.5611   7.97 2453157.50000   52.1336 detached_
  51.3006   0.2403  22.7458 178.7609 326.1952  93.4755   8.30 2453157.50000   54.8361 detached_
  68.1776   0.4757  39.2724 187.4392 256.1165 150.4005   7.32 2453157.50000   98.6190 detached_
 127.5904   0.7197  47.4943 302.1265  50.2853 153.7232   7.57 2453157.50000  216.1342 detached_
  56.0112   0.1882  15.7598  97.6750  23.0529 133.5542   7.20 2453157.50000   64.1384 detached_
  51.3908   0.0558   6.6032 258.8337 138.6536 157.3678   8.09 2453157.50000   54.0593 detached_
 168.9114   0.7737  22.9190  25.0609 303.5704 121.4740   7.41 2453157.50000  277.4589 detached_
  92.5590   0.6073  16.9154 315.4484 305.7749 306.5123   5.57 2453157.50000   90.8595 detached_
 134.1853   0.7220  28.5473 211.2092  14.5214  42.1165   6.78 2453157.50000  122.6981 detached_
  50.8217   0.2669  30.1874  12.4102 342.7946 340.1669   8.59 2453157.50000   38.7028 detached_
  56.5999   0.3802  30.6638 281.5961   1.2465 318.6153   8.00 2453157.50000   45.9410 detached_
  70.2353   0.4909  17.4304  26.7820 242.7961  80.0186   8.20 2453157.50000   80.2720 detached_
  72.5943   0.4974  33.6416 325.1109  67.3722  92.0654   8.26 2453157.50000   89.1952 detached_
  51.5170   0.2508   8.8221 340.7478 167.6574  17.1217   7.75 2453157.50000   39.5959 detached_
  70.7326   0.4802  13.5948  94.6815  43.3400 165.2594   8.29 2453157.50000  104.1825 detached_
  87.5312   0.5128  52.8086  54.4671  15.7014 246.0543   8.17 2453157.50000  119.1550 detached_
  51.5357   0.1282   3.4815 299.8639 344.8179  21.1307   8.53 2453157.50000   45.5083 detached_
  51.7051   0.2697  25.8689 345.9531  27.4527 117.3847   7.90 2453157.50000   60.5456 detached_
 112.8489   0.6714   5.3417 133.8499 214.1348 183.8327   7.68 2453157.50000  188.5505 detached_
  68.4892   0.4371   6.2342 226.2096 207.3312 125.6733   8.11 2453157.50000   91.8605 detached_
  65.3636   0.3004  25.1353  16.5030 203.3593 265.0191   7.99 2453157.50000   72.4132 detached_
 155.2186   0.7738  52.6077 158.2848   9.6943 102.0910   8.36 2453157.50000  238.6401 detached_
  53.0821   0.2675  10.9767 303.7421 135.1555  62.8180   7.95 2453157.50000   50.0811 detached_
  62.3738   0.3958  14.7495 159.8498  21.8037 245.0698   7.86 2453157.50000   78.8384 detached_
  51.1543   0.2607  11.7624  79.1359  21.9159 132.0053   8.14 2453157.50000   61.5655 detached_
  57.3455   0.3201   7.3656 263.3293  42.0790 150.9273   8.00 2453157.50000   74.3481 detached_
 100.9768   0.6147   9.4050 145.6094  95.9450  56.5245   8.24 2453157.50000  102.8511 detached_
  62.5357   0.4467  37.1876 135.3826  69.9163 321.8126   7.59 2453157.50000   48.7600 detached_
 201.5251   0.8093   9.1049  82.7763 217.8511 170.5286   7.94 2453157.50000  363.9425 detached_
  75.1559   0.3946  15.5398 240.0005  69.4459 184.1966   7.80 2453157.50000  104.7684 detached_
  67.6761   0.2875  13.3055 227.8313 114.9388  67.2754   7.17 2453157.50000   65.5227 detached_
  59.4855   0.4056  18.5877 280.2054 213.2101 251.0560   7.43 2453157.50000   74.1407 detached_
  69.7979   0.4517   9.2642 167.4040  12.5273 349.5815   7.72 2453157.50000   39.9413 detached_
  56.1391   0.1609  44.8980 153.7837  53.8784 248.7459   8.57 2453157.50000   60.5583 detached_
  56.7237   0.2407  21.3276 166.9703 248.5651  88.8071   8.34 2453157.50000   59.6286 detached_
  70.0669   0.4761  21.1451 345.4059 278.3621 246.4795   8.08 2453157.50000   92.9683 detached_
  59.9886   0.4081  18.9285 357.8379 182.7453 247.1325   8.20 2453157.50000   75.9268 detached_
  91.0215   0.6012  24.4460 243.2205  10.0933 271.3767   7.01 2453157.50000  117.3896 detached_
  99.8918   0.6135  37.0413 115.7512 233.5719 298.6208   8.39 2453157.50000  106.6367 detached_
  62.2620   0.3575  19.1116 291.3359  86.7261 327.2962   7.14 2453157.50000   47.3407 detached_
 114.5786   0.6633  24.7312  37.7131 112.3736  70.3277   7.97 2453157.50000  136.4465 detached_
  70.1727   0.3299   9.4649 308.7718 293.9654 178.8174   7.79 2453157.50000   93.3209 detached_
  95.2998   0.5343  42.6557 102.5365 270.3131 159.6752   8.32 2453157.50000  144.8532 detached_
  94.5373   0.6106  25.3416 173.7599  30.9880 335.3796   8.39 2453157.50000   59.2387 detached_
  56.3293   0.3641  17.8044 321.6105 181.6203 149.9482   7.25 2453157.50000   75.3190 detached_
  79.7272   0.4504  24.2768 168.4688 299.0973  16.1048   8.17 2453157.50000   48.1305 detached_
  74.6547   0.5217  15.6779 229.1568  78.8832 225.3418   7.63 2453157.50000  108.2898 detached_
  66.7698   0.4377  12.2820 141.9935 172.6118 261.0671   7.56 2453157.50000   81.6176 detached_
  48.0782   0.2596   8.3467 333.3623 333.0171 271.7509   8.04 2453157.50000   50.8337 detached_
  59.0953   0.3780  43.1373 157.4591 189.7300 177.3769   8.27 2453157.50000   81.4214 detached_
  87.6251   0.5916  20.2364 199.6951 200.8989  68.0853   7.79 2453157.50000   97.8003 detached_
  52.1050   0.3223  12.8100  77.7387  49.8848 228.6166   8.64 2453157.50000   65.4441 detached_
 108.3597   0.6664  34.5597 152.1036 261.3785  40.8522   7.36 2453157.50000   93.6343 detached_
  63.4992   0.4403  28.2912  79.1668  43.4301 281.4751   7.07 2453157.50000   69.8357 detached_
  50.1431   0.1944   9.0201 311.1671 109.0445 157.8792   6.73 2453157.50000   59.3816 detached_
  55.7875   0.3651  18.5034 302.5985  60.3347 337.4856   8.20 2453157.50000   38.9611 detached_
 130.1945   0.7118  18.4850  60.1627  21.1914  93.1732   7.37 2453157.50000  184.8247 detached_
  59.8926   0.2721  41.2687  42.5001 117.1389 244.0596   6.80 2453157.50000   69.9702 detached_
  71.6233   0.4967  35.9283 276.3133 258.2252 189.0970   8.66 2453157.50000  106.9961 detached_
  68.7088   0.5002  28.1332 351.9002 115.4011 274.5896   7.62 2453157.50000   81.5750 detached_
 131.4974   0.6818  37.1028 246.5638  99.5236 127.3075   7.44 2453157.50000  207.5276 detached_
  62.0280   0.4019  45.2323 138.7347  86.7697 160.3120   8.52 2453157.50000   86.2078 detached_
  68.1696   0.4945  14.7591 195.3911 128.7233  80.3160   7.90 2453157.50000   78.2291 detached_
 175.4144   0.7932  19.1761 154.5797 187.3478  71.9759   6.60 2453157.50000  231.1490 detached_
  95.0534   0.5944  29.6479 116.6707 310.8959  14.6758   8.46 2453157.50000   47.9100 detached_
 182.5745   0.7891  35.3674 305.3992 314.8405 179.4033   7.34 2453157.50000  326.6489 detached_
  89.1792   0.5986  19.9788 219.5500 223.7881   1.8876   8.12 2453157.50000   35.9778 detached_
 118.7979   0.6938   5.8271  30.7098   0.9894  20.7488   8.53 2453157.50000   68.1994 detached_
  88.1458   0.6053  17.0159 274.8275  95.4518 287.0366   8.26 2453157.50000  103.0840 detached_
  49.8928   0.2511  17.9908  91.9644 343.6463 252.9001   7.15 2453157.50000   56.0809 detached_
  82.2166   0.5454  18.4421 165.6203  27.0125 168.1285   7.18 2453157.50000  126.6560 detached_
  59.4531   0.1858  19.6775 126.1445 127.7391 320.7926   8.00 2453157.50000   51.9194 detached_
  55.0413   0.3002  11.9168 348.2211 215.1988 168.6676   8.37 2453157.50000   71.3730 detached_
 151.2316   0.7606  35.4187 145.0087 126.1627   5.2315   7.47 2453157.50000   43.4685 detached_
  57.7058   0.3407  36.3250 116.3888 165.6159 272.6505   7.62 2453157.50000   63.1585 detached_
 233.7164   0.8360  32.9880 279.1375 180.8610  92.6169   8.39 2453157.50000  358.1383 detached_
  66.2255   0.3454  14.1509 128.9561 345.4304 318.5504   8.09 2453157.50000   54.2006 detached_
  56.2269   0.3934  25.9908  55.4452 153.9486 131.4676   7.99 2453157.50000   74.2458 detached_
 150.6949   0.7533   9.9633 335.1582 196.7553 180.8900   8.06 2453157.50000  264.2102 detached_
 135.8539   0.7329  21.9986 350.2303 253.7289 184.9696   8.10 2453157.50000  235.2946 detached_
  56.0537   0.1783  15.9248 238.6100 112.4708 266.0222   8.17 2453157.50000   58.4542 detached_
 242.0026   0.8271  28.3068 346.5513  48.1457 355.2682   7.92 2453157.50000   59.1859 detached_
  54.7212   0.2738  20.0171 305.6723 154.0278   1.8532   8.11 2453157.50000   39.7514 detached_
  53.0106   0.3300  44.5167 234.9828  46.0791  71.4375   7.56 2453157.50000   53.1153 detached_
 113.2292   0.6783  16.9023 150.0142 197.9773 213.4400   8.61 2453157.50000  185.3635 detached_
  63.0640   0.3977  20.0088  22.2684 298.5885 137.7833   8.17 2453157.50000   84.6513 detached_
 102.5733   0.5949  19.5676 279.9984 194.5708 246.3612   7.95 2453157.50000  147.1417 detached_
 113.7448   0.6688  14.6742 280.5365  67.7824 115.9674   8.41 2453157.50000  172.3567 detached_
  94.7257   0.5353   4.1007  60.2392  75.7562 140.0914   8.59 2453157.50000  140.1750 detached_
  48.1332   0.0429   3.2655 232.3412 189.0394 291.9451   8.46 2453157.50000   47.4394 detached_
  53.5692   0.0941  37.0461 104.7532 237.9073 134.6758   8.26 2453157.50000   57.3295 detached_
  73.9532   0.4260  37.7492 210.8700  67.9423 328.9175   8.15 2453157.50000   53.5754 detached_
  62.3445   0.4371  21.8666 340.5503 199.3711 212.6737   7.22 2453157.50000   87.4429 detached_
  50.3987   0.0318  32.6341  58.5302 183.7835  42.3328   8.10 2453157.50000   49.2376 detached_
  91.9046   0.5152   6.2344  36.4338 266.8348  96.3940   8.51 2453157.50000  116.6811 detached_
  51.8219   0.3054  39.0114 152.2561 274.1502 233.6800   6.83 2453157.50000   63.5873 detached_
  53.1697   0.2899  16.1644 201.5725 218.6871 165.4484   8.28 2453157.50000   68.2850 detached_
  49.0018   0.2222  27.4940 335.8760 269.9083 117.0563   8.20 2453157.50000   55.5842 detached_
  54.1497   0.3440  17.0496 287.2535 170.9797 194.9269   8.46 2453157.50000   72.4269 detached_
  78.4218   0.5423  41.3255  11.4706 201.5194 255.3889   7.11 2453157.50000  105.0789 detached_
  96.6788   0.5011  27.6159 124.5680 311.4912 164.4712   8.16 2453157.50000  144.3369 detached_
  59.6097   0.4168  11.0788 260.2408 252.5027 327.8852   8.20 2453157.50000   43.8248 detached_
  58.9422   0.3466  15.0854 341.1706 114.6372  17.0161   7.17 2453157.50000   40.5186 detached_
  62.9264   0.4116  16.8222  34.5155 349.6287 214.3536   7.81 2453157.50000   86.4848 detached_
  61.4162   0.3822  12.1327 308.3341  83.5032 146.2208   8.55 2453157.50000   82.7503 detached_
  49.9637   0.3058  29.3220 168.8379 358.2693  39.6553   7.68 2453157.50000   40.9375 detached_
  63.6222   0.4407  32.6158 156.7888  71.2214 109.3201   6.88 2453157.50000   81.2484 detached_
  59.5217   0.2013  22.3804 135.0336 165.0767 313.6868   7.77 2453157.50000   52.7974 detached_
  62.3395   0.3972  12.3157  51.4274 255.4708  31.2341   8.62 2453157.50000   45.8351 detached_
 117.0094   0.6887  20.3398 325.2509  38.3342 102.5162   8.64 2453157.50000  170.8132 detached_
  63.1001   0.4310  31.0304 242.9395 197.3818  39.6819   7.67 2453157.50000   50.0621 detached_
  55.1372   0.1662  18.6111 311.6010 143.8961 156.3708   7.84 2453157.50000   63.7299 detached_
  79.4186   0.5189  34.5793 109.2275 317.0523  33.8959   8.25 2453157.50000   58.5136 detached_
  63.1627   0.3868  56.7141  51.0911 106.9535  62.6081   8.30 2453157.50000   60.8960 detached_
  85.8132   0.5740  43.5627 211.9748 300.7936   1.1240   8.52 2453157.50000   36.6054 detached_
  60.6835   0.4130  38.5497  81.3049  15.8008 264.6554   7.94 2453157.50000   71.8743 detached_
  62.1884   0.4068  37.3310 146.9253  35.2731  44.5925   7.88 2453157.50000   51.8432 detached_
  60.9035   0.4028  33.3726  58.8167 116.5847 196.8703   8.52 2453157.50000   84.8964 detached_
 113.3921   0.5733  12.5774 264.4378  82.0148 298.4230   8.65 2453157.50000  118.2983 detached_
 191.0583   0.8032  26.1077 139.9488 203.1978  97.8214   7.30 2453157.50000  293.7739 detached_
  61.9764   0.3370  21.9513 347.1481  98.0634 199.5644   8.17 2453157.50000   82.1838 detached_
  92.0205   0.5751  10.9803 216.2750 332.8245 259.6350   8.65 2453157.50000  123.6914 detached_
 102.8075   0.5995   5.0990 242.1149 146.5508  88.8011   7.77 2453157.50000  132.5704 detached_
  48.1149   0.2307   9.5858 212.7959  70.4778 291.0183   8.05 2453157.50000   46.5844 detached_
  78.8699   0.5106  32.0418 261.2503 336.4547 145.8122   7.83 2453157.50000  115.9859 detached_
 132.4214   0.6503   9.2983 327.6649 169.0947 191.0225   6.72 2453157.50000  217.9547 detached_
  72.0139   0.3637  30.5150  69.7109 242.1696 166.9851   7.96 2453157.50000   97.8435 detached_
  50.7920   0.2567  17.5003  96.2661 156.8300  20.9671   7.96 2453157.50000   39.2615 detached_
  56.9700   0.3183  10.9748 236.3960 146.7913 255.0437   8.32 2453157.50000   66.2145 detached_
  49.6401   0.1861  21.1637 111.5323 351.5630 134.7495   8.31 2453157.50000   56.8614 detached_
 111.0006   0.6637  36.3607  81.6027 327.4866 202.9482   7.71 2453157.50000  182.5291 detached_
  59.6197   0.3202  17.8367 302.7660 215.4976 323.7302   6.12 2453157.50000   47.4521 detached_
  54.0496   0.3028  25.9097 184.8173 344.6251  56.3570   7.84 2453157.50000   49.2490 detached_
 129.9164   0.7218  27.7497 142.4404 244.2638 102.8790   8.32 2453157.50000  193.9648 detached_
 183.0663   0.7593  37.5534  95.9164   4.2033  34.5897   8.07 2453157.50000  151.7330 detached_
 139.0281   0.7043  23.7040 106.6320 147.3317 338.0128   8.31 2453157.50000   82.9669 detached_
  61.6667   0.4068  24.3893 177.6134  16.4445 113.6161   8.01 2453157.50000   78.1790 detached_
  74.3755   0.4263  20.6577 155.8437 183.6726 115.0088   6.69 2453157.50000   95.9568 detached_
  62.0578   0.2841  12.4076 166.3784  14.5717 222.9185   5.91 2453157.50000   76.6988 detached_
  85.9989   0.5957  16.2229  20.1969  79.9584 220.8040   7.73 2453157.50000  132.0810 detached_
  49.1171   0.2112  11.5569  60.4729   9.5625  62.1364   8.26 2453157.50000   46.2150 detached_
  62.8360   0.3678  34.7443  92.5333 233.5901 306.7585   7.05 2453157.50000   56.2492 detached_
 134.1939   0.7277  47.6046  31.5974 137.7327  86.6222   6.28 2453157.50000  185.9276 detached_
  48.0933   0.1284  31.9985  35.0463  31.8345 324.3222   8.53 2453157.50000   43.3941 detached_
  76.1446   0.5275  36.6672  80.2475 343.0922 132.8033   8.51 2453157.50000  110.4144 detached_
  50.1855   0.2431  26.4206 164.4706 317.2023  63.0219   7.92 2453157.50000   47.3518 detached_
  54.2546   0.2090  32.3752  92.3238  87.4156  66.1572   8.18 2453157.50000   51.8708 detached_
  58.4469   0.3754  19.3160 133.6661 272.4491  58.8593   7.19 2453157.50000   54.6536 detached_
  83.6561   0.5666  14.2908 308.3364 186.6820   6.6141   8.34 2453157.50000   37.8825 detached_
  67.8754   0.2973  40.3353  57.8994  23.6268 104.4866   8.29 2453157.50000   77.7606 detached_
  56.7645   0.2783  34.6781 156.8527 304.6310 319.5643   7.97 2453157.50000   47.3027 detached_
  81.8106   0.5740  29.8272  69.9623 204.1739 310.4828   7.08 2453157.50000   75.3482 detached_
  74.5200   0.5027  36.9797 107.8908 163.2103 128.7588   7.91 2453157.50000  105.2791 detached_
  76.9599   0.4997  10.1446 152.9839 129.1111 280.3216   8.50 2453157.50000   88.2372 detached_
  78.6278   0.3989  29.0675 176.7005 166.9174  87.4243   7.67 2453157.50000   88.8539 detached_
  59.2187   0.2581  12.2242 252.0713 111.4648 105.9586   8.01 2453157.50000   66.6083 detached_
  53.5846   0.1543  19.5593  89.9729 320.4967 233.7351   8.56 2453157.50000   59.1970 detached_
 102.3855   0.6240  44.6818 153.2057 204.2258   7.6012   7.51 2453157.50000   42.1947 detached_
  68.4310   0.4547  13.5417 111.5910 228.6948  75.6016   8.37 2453157.50000   74.4525 detached_
  76.8902   0.5108  31.3090   1.3495 161.5834 248.3447   8.25 2453157.50000  103.7002 detached_
  60.8217   0.2088  30.7384  65.0300 143.8183 154.0349   7.46 2453157.50000   72.6296 detached_
  63.6297   0.3965  35.9139  92.8843 206.1401 311.6482   8.18 2453157.50000   54.8568 detached_
 147.6170   0.7590  21.3863 265.3010 243.0230  46.6855   6.39 2453157.50000  147.9494 detached_
  99.5755   0.5726   2.0940 313.7859 353.9229 359.3846   7.78 2453157.50000   42.5770 detached_
  48.0008   0.2089  21.3713  39.6913  64.9254 222.9646   7.79 2453157.50000   56.1198 detached_
  60.1701   0.3838  13.4067  93.7085 344.3224 128.2670   8.00 2453157.50000   78.3333 detached_
  93.0606   0.6163  35.2055 261.0857 221.9774  36.5841   8.45 2453157.50000   73.1643 detached_
  55.4179   0.2904  27.9770 176.7821 324.3788 229.2236   7.99 2453157.50000   67.9619 detached_
 166.7570   0.7064  15.0256 135.8626  91.7402  33.1466   6.45 2453157.50000  129.4481 detached_
 128.0094   0.6955  24.0544  21.4554  12.5461  92.5044   8.41 2453157.50000  179.2080 detached_
  77.0907   0.3825  41.6705 107.5333 154.7920 122.4598   7.44 2453157.50000   98.7671 detached_
  72.3237   0.5051  28.7285 112.9079 267.1298 349.9295   8.15 2453157.50000   37.9814 detached_
  61.3510   0.4043  11.6149 301.9794   4.8094 203.3943   8.55 2453157.50000   85.1054 detached_
  73.0523   0.5078  13.8043 110.5057 156.2381 208.5751   7.77 2453157.50000  108.1117 detached_
  50.9046   0.2584  19.1576 281.8072 148.0241 241.2471   8.47 2453157.50000   59.3746 detached_
  79.0506   0.3956  19.3986 340.9403 138.6498  15.8141   8.39 2453157.50000   50.8533 detached_
  64.5226   0.4349  21.0932 137.8663 319.1814 205.8034   8.04 2453157.50000   91.2013 detached_
  78.2461   0.5395  11.6053 325.2812 269.3765 283.5700   8.20 2453157.50000   89.9702 detached_
  64.7365   0.4112  19.6578 276.5326 308.7671 282.0947   7.81 2453157.50000   69.8301 detached_
  66.0325   0.4426  20.6332 288.4375 183.1804 326.0460   8.11 2453157.50000   49.1163 detached_
  52.2878   0.2886  17.0162  57.7949 115.0600 343.5567   8.52 2453157.50000   38.3842 detached_
  70.9403   0.4680  23.2391  80.4311  22.1104 277.4827   8.09 2453157.50000   81.2072 detached_
 205.1016   0.8104   7.7307 140.7895  52.6845  37.3044   8.65 2453157.50000  186.0902 detached_
  64.1192   0.2469  38.8465 119.3902 255.1565 207.3589   8.01 2453157.50000   78.7919 detached_
  60.7020   0.4101  20.7223 259.9961  15.9049  38.1371   8.08 2453157.50000   47.5404 detached_
  55.0439   0.3456  36.5753 149.0140 262.1763 169.9326   8.17 2453157.50000   73.9046 detached_
  61.2163   0.3898  14.3296  68.5211 316.6894   5.1685   6.12 2453157.50000   37.6159 detached_
  55.5306   0.2034  47.0622 242.5993 132.1744 228.9661   7.17 2453157.50000   64.0190 detached_
 150.7805   0.7558  31.7033 164.9534  34.7945 342.5400   8.16 2453157.50000   79.3993 detached_
  58.2231   0.2545   6.2046   5.3825 177.4591 347.9028   8.07 2453157.50000   43.9877 detached_
  93.0070   0.6123  49.3768 209.5466  48.0363 123.5985   8.47 2453157.50000  139.1649 detached_
  73.7135   0.4817  32.5029 253.6580 287.5264 283.6302   7.11 2453157.50000   81.8422 detached_
 181.5963   0.7921  23.4358 186.4388  17.0469 262.4928   7.08 2453157.50000  276.9077 detached_
  65.8866   0.4379  23.9690 306.9753 175.5251 197.6110   7.83 2453157.50000   94.0758 detached_
  50.5167   0.2933  25.4032 235.8548  65.8338  58.2002   7.69 2453157.50000   46.5285 detached_
  62.6402   0.4235  17.0587  77.8810  18.7739 301.4304   7.92 2453157.50000   59.2389 detached_
  49.6744   0.1643  35.9505  21.4522 107.6249 351.0873   8.24 2453157.50000   41.6519 detached_
  55.4046   0.3050  45.5631 257.0255 107.2023 172.8809   8.14 2453157.50000   72.2237 detached_
 102.2082   0.5764  28.5620  89.2138   5.4170  66.9470   8.48 2453157.50000  111.9509 detached_
  75.5371   0.4373  15.3646 123.4534 331.5027 103.4899   7.80 2453157.50000   94.1117 detached_
  83.9329   0.5634   7.4493 269.2156 276.2670 327.2261   8.62 2453157.50000   61.0146 detached_
 140.8248   0.7363  35.6206 356.2305 306.9486  87.3573   8.30 2453157.50000  197.0179 detached_
  52.3902   0.2563   6.7401 242.0065 331.5726  31.6918   8.31 2453157.50000   42.3178 detached_
  51.3967   0.2706   9.6557  41.4047 248.8587  35.5383   7.52 2453157.50000   41.8844 detached_
  56.4523   0.3676  31.8363  92.5226  34.5008 186.3179   8.45 2453157.50000   77.1346 detached_
 128.5979   0.7225  15.0516 342.9868 133.7438  23.4221   7.62 2453157.50000   80.5351 detached_
  61.7021   0.3054  29.1302 328.5244  20.0379 146.9010   8.42 2453157.50000   78.7022 detached_
 218.4090   0.8246  13.7641  42.5683 180.2146 310.2332   8.33 2453157.50000  239.3873 detached_
  57.4378   0.4007  18.5168 344.4533 202.4155 240.1917   8.12 2453157.50000   73.9430 detached_
  85.2587   0.5544  28.0330 130.9748 171.4980 127.1593   7.68 2453157.50000  124.1029 detached_
  49.0724   0.2941  15.1306 229.3977 309.5140 133.7228   7.92 2453157.50000   60.7033 detached_
  74.4917   0.4808  15.9306   2.8213 227.1804 260.4647   8.01 2453157.50000   93.8474 detached_
  64.6635   0.4402   9.5953 331.4300 296.9497 222.6840   7.61 2453157.50000   89.3007 detached_
  49.0186   0.0825  36.8149 232.0930 264.5419   0.7253   8.16 2453157.50000   44.9744 detached_
  63.2233   0.2603  17.6013 270.0032  22.6523 183.7391   4.53 2453157.50000   79.6595 detached_
 113.4230   0.6596   4.4467 204.9475 267.8528  23.8350   7.80 2453157.50000   70.1542 detached_
  62.0388   0.3761  42.2866   4.9861 274.9026  40.6555   8.17 2453157.50000   50.0764 detached_
  51.6608   0.0814  12.6298 307.1725 325.8459  15.6125   8.19 2453157.50000   47.6381 detached_
  72.1869   0.4917  37.7809 195.7312 122.7298  97.5970   8.04 2453157.50000   90.7836 detached_
  56.3227   0.3079  19.7791 119.1771 281.0823 310.1298   7.68 2453157.50000   49.2651 detached_
  65.7951   0.4311  10.7861  74.5242 119.1307 149.0878   8.00 2453157.50000   92.1400 detached_
  57.4966   0.1549  20.9470 268.9454  38.9431 338.6656   8.35 2453157.50000   49.4309 detached_
  80.9856   0.5595  27.3738 250.4398  37.5875 206.8760   7.40 2453157.50000  124.2438 detached_
  70.7883   0.4832  19.7214 208.5412 340.1265 343.0844   8.45 2453157.50000   41.5618 detached_
  86.3763   0.5527  11.9448  37.1761 194.1018 133.4245   7.90 2453157.50000  127.5079 detached_
  66.4107   0.4574  27.5594  39.5165 109.4187 147.0322   8.50 2453157.50000   94.4117 detached_
 121.2846   0.6448  41.6154 133.4182 287.8120 161.1422   8.25 2453157.50000  197.9218 detached_
  59.6057   0.3640  16.4378 166.8099 246.5760  32.4287   7.76 2453157.50000   45.0612 detached_
  75.2542   0.4887   8.6447 161.9043 270.9778 158.3033   7.90 2453157.50000  110.8358 detached_
  52.8930   0.3106  16.3276 212.6087  11.1855 354.2217   8.13 2453157.50000   36.6400 detached_
  48.8152   0.0360  27.2214 332.7227  87.6312  87.7401   6.59 2453157.50000   48.8092 detached_
  50.0117   0.1357  28.3433 234.2797 312.1687 115.1285   8.24 2453157.50000   53.5813 detached_
  62.3570   0.3935  43.5007 221.3467   4.8705 331.1775   8.16 2453157.50000   44.9076 detached_
 116.7440   0.6630  36.1047 242.5750 248.5483 302.0225   8.35 2453157.50000  124.5313 detached_
  52.7688   0.2529  20.8179 105.2100 252.2077 247.8922   8.65 2453157.50000   60.2513 detached_
  51.0724   0.2594  60.6929 181.1359  50.0694   5.4602   8.32 2453157.50000   37.9311 detached_
  55.2237   0.3566  21.6792 125.9788 199.0028 149.3113   7.75 2453157.50000   73.3793 detached_
 116.1280   0.6597  28.0839 228.2110 196.5352  15.2257   7.23 2453157.50000   56.6132 detached_
 156.8994   0.7807  16.7918  35.4424  83.3228 117.7140   8.04 2453157.50000  255.9968 detached_
  73.6321   0.4743  26.3254  29.6207 299.5443  39.1864   7.13 2453157.50000   58.0537 detached_
  61.6795   0.3924  10.6776 219.0597  73.3869 265.0075   7.99 2453157.50000   72.0308 detached_
  58.0999   0.3606  27.6894 348.9485 173.7814 245.1039   7.96 2453157.50000   71.7323 detached_
 126.6630   0.7140  27.5353 137.9782  11.6786   6.0599   7.90 2453157.50000   41.7617 detached_
  82.9014   0.5663  25.3234  12.6843 294.8453 286.0678   8.39 2453157.50000   95.2397 detached_
  91.9376   0.5998  23.8248 174.7223 251.5983 152.2610   8.29 2453157.50000  144.5434 detached_
  48.3364   0.2448  18.4387 225.4596 140.0504 196.3221   7.98 2453157.50000   59.8606 detached_
 150.8569   0.7550  21.6374 138.1572 247.4761 287.9569   7.08 2453157.50000  193.7473 detached_
 124.9965   0.6475  13.7278 306.3903 189.1335 246.3432   6.25 2453157.50000  185.4516 detached_
  53.7819   0.2931   6.3046  90.4300  98.9293 315.6726   7.76 2453157.50000   45.5861 detached_
  48.3344   0.2320  38.1521 167.0699  74.0156 285.8834   8.29 2453157.50000   47.8244 detached_
  50.7265   0.0432  24.4013 174.6509 258.1892 241.5296   7.50 2453157.50000   51.8428 detached_
  74.6086   0.5213   8.0011 217.2082 282.9820 158.2410   8.06 2453157.50000  112.2904 detached_
  59.3066   0.3803  33.5372 227.8517 193.3541 102.3600   7.43 2453157.50000   70.9325 detached_
  49.8602   0.2679  24.7229 246.9682 344.1679 262.6049   7.57 2453157.50000   54.7896 detached_
  51.1884   0.1724  17.1527 313.3263 245.1590 132.9511   8.02 2453157.50000   57.8869 detached_
  66.6717   0.4249  23.4236 191.4399 304.9401  10.6895   7.46 2453157.50000   39.7857 detached_
  52.1226   0.2696   6.0103 119.3018  82.7037 282.3666   8.48 2453157.50000   52.8723 detached_
 170.4507   0.7223   1.0749 122.7112 271.0880 225.4470   6.69 2453157.50000  280.3564 detached_
  62.1227   0.2544  34.4604 161.7624  35.1559 151.1036   8.26 2453157.50000   76.6514 detached_
 120.0171   0.6943  20.4597 194.2179 151.4925 179.0543   7.41 2453157.50000  203.3420 detached_
  54.8733   0.2926  16.4737 321.7881  99.2238  11.2412   7.88 2453157.50000   39.4265 detached_
 105.0403   0.6500  25.6193 121.3754 323.1489 154.8083   8.63 2453157.50000  170.8892 detached_
  75.4969   0.5096   5.0960 245.6753 327.5421 117.3593   8.26 2453157.50000  103.7226 detached_
  56.8822   0.3662  27.6110 178.8070 230.9933 278.6679   8.66 2453157.50000   61.1649 detached_
 141.4636   0.7061  34.7234  83.2622  63.8344 353.2709   7.55 2453157.50000   48.6332 detached_
 132.7696   0.7315  25.9924 120.1887 203.7326 260.9587   8.40 2453157.50000  196.1978 detached_
  66.5904   0.2857  18.3986  81.0005 259.7600 314.2684   8.48 2453157.50000   57.0473 detached_
