# File: ModelUsed.dat
# Creation time: 2026-03-03T17:18:23.530  +0100
#
# Scatering population model.
# Version OSSOS 1.0, 2026-02-02
#
# Seed:  123476990
#
# Epoch: 2453157.50000
#
# Colors for hot:   0.60  0.00 -0.50 -1.00  1.50  1.20  0.80 -0.10 -0.50  0.00
#
# Parameters for inclination distribution:   0.00 19.00
# Parameters for a distribution:   30.00 700.00   0.90
# Parameters for q distribution:    0.04   0.20   2.50
#
# Hot H-dist. parameter:            8.30  0.32  8.66
#
# lightcurve initial phase:  0.000
# lightcurve period [day]:  0.600
# lightcurve amplitude:  0.000
#
#   a        e        i      Omega    omega      M        H       epoch        dist    comment 
 684.9135   0.9382  35.7946 164.9784  90.1712 168.1147   7.67 2453157.50000 1323.7971 scatterin
 189.9136   0.8061  23.1049 191.7685 258.0895 281.0074   7.93 2453157.50000  264.7892 scatterin
 582.9902   0.9305  23.9539  24.1197 327.0483 105.2968   8.07 2453157.50000  996.9992 scatterin
 243.2698   0.8270  16.9424 305.9094  79.6984 163.2480   8.43 2453157.50000  441.8777 scatterin
 314.6926   0.8726  16.7977  72.6096 252.0952   0.8359   8.59 2453157.50000   41.8389 scatterin
 241.9965   0.8458  16.1518 151.5611 157.7269 143.5206   8.64 2453157.50000  434.4001 scatterin
 685.3629   0.9292  21.1662  36.0889  56.9124 301.0453   7.48 2453157.50000  895.0336 scatterin
 656.2738   0.9375  28.6386  66.0868 100.9146  12.4196   7.96 2453157.50000  329.7257 scatterin
 114.5034   0.7825  16.1319  71.6759  64.4671 104.3410   8.41 2453157.50000  178.5943 scatterin
 174.0994   0.8557   5.1836  77.6707 103.5364 231.8042   7.65 2453157.50000  305.0876 scatterin
 219.1379   0.8294  29.6224  67.7816 224.8653 330.8220   8.42 2453157.50000  172.4051 scatterin
  57.7106   0.5906  33.9813 145.0113  66.9581 235.1657   7.89 2453157.50000   85.4551 scatterin
 394.5020   0.9126  25.9792 326.9196 350.8850  32.8320   8.21 2453157.50000  362.5744 scatterin
 319.0460   0.8625  18.6003 120.3608 257.4649  58.7591   8.41 2453157.50000  395.8616 scatterin
 653.4317   0.9263  16.5218 130.3478  20.5715 197.8330   8.29 2453157.50000 1250.7687 scatterin
 645.9585   0.9287  33.3634 171.3051 139.1192 184.4059   7.73 2453157.50000 1245.3805 scatterin
 349.8235   0.8899  29.9155 188.2386 344.4896 157.5739   7.94 2453157.50000  654.4177 scatterin
  63.4639   0.4781   7.0030 283.4229 132.3190 211.3006   8.60 2453157.50000   91.7273 scatterin
 217.7766   0.8181  15.7053 156.9142  53.0602 272.1545   8.61 2453157.50000  322.0992 scatterin
 638.7797   0.9290  39.5805  69.0344 334.9305  56.5052   8.15 2453157.50000  815.4219 scatterin
 605.4069   0.9227  11.9656 355.8041 349.8741 187.9897   8.09 2453157.50000 1162.5208 scatterin
 317.5451   0.8616  14.7841 132.0786 325.2843 352.8530   8.28 2453157.50000   97.7126 scatterin
 466.5493   0.9183  50.3711 340.4936 239.6669 119.9009   7.33 2453157.50000  829.3727 scatterin
 403.8344   0.8893   9.7490 357.6511 102.2414 351.9535   7.75 2453157.50000  138.6805 scatterin
 424.2814   0.8959  41.4988  97.7848  75.7383 124.9551   8.34 2453157.50000  754.6032 scatterin
 163.4327   0.8109  48.9889 185.8477 221.4964  59.8255   8.41 2453157.50000  197.1886 scatterin
 694.1646   0.9314  25.7923 206.7436 223.9048 218.2643   8.11 2453157.50000 1301.7148 scatterin
 505.6372   0.9127  26.2847 179.0122  96.3111  38.6810   7.66 2453157.50000  513.4484 scatterin
 506.1922   0.9069  12.5282  37.4475 192.7517 236.3871   7.96 2453157.50000  902.8241 scatterin
 520.4375   0.9140  23.2777 211.4947 132.0416  43.8839   7.01 2453157.50000  569.9183 scatterin
 596.6259   0.9260  24.7451 140.8872 260.1877 116.1377   8.55 2453157.50000 1054.0728 scatterin
 440.1601   0.8966  12.0580 213.5761 290.8461  66.0377   8.58 2453157.50000  595.8770 scatterin
 657.0574   0.9311   7.6506 328.4239 278.7612  54.1952   7.54 2453157.50000  821.4118 scatterin
 630.8244   0.9261  28.5859 192.5885 226.6507  29.7894   7.84 2453157.50000  553.3653 scatterin
 339.7004   0.8705  13.5227  15.5260 138.2289 287.3507   8.20 2453157.50000  474.2586 scatterin
 179.2432   0.7781   9.2792  81.7207 354.7739 186.7650   7.65 2453157.50000  318.4047 scatterin
 271.1920   0.8585  16.8268  89.4317 346.6449 141.8691   8.51 2453157.50000  488.9353 scatterin
 253.6262   0.8331   0.9379 121.5339 106.7110  78.7286   8.39 2453157.50000  359.4353 scatterin
 437.5712   0.9144  10.3205  73.1611  79.6656 136.1264   8.45 2453157.50000  805.2693 scatterin
 679.0457   0.9345  18.1857 245.7608 326.0719  22.6823   8.56 2453157.50000  506.2892 scatterin
 271.5421   0.8945  35.7061  58.6518  51.8256  38.7207   7.55 2453157.50000  271.4134 scatterin
 118.6694   0.6837   8.7701 277.9418 351.2378 237.6612   8.17 2453157.50000  185.0356 scatterin
 182.0254   0.7832  11.5977 225.0792 163.4713  67.8772   7.87 2453157.50000  230.8686 scatterin
 143.2004   0.7423  37.6962 169.2172 195.6532  49.2260   8.26 2453157.50000  146.4216 scatterin
 532.2635   0.9133  11.5164  31.7318 156.4253  10.5130   7.62 2453157.50000  229.1092 scatterin
 104.7053   0.6639  40.2178  67.4851 338.4333 263.0446   8.61 2453157.50000  146.7703 scatterin
 336.7240   0.8802   4.3779 266.5198 129.5485 259.7115   7.42 2453157.50000  548.4237 scatterin
 508.3551   0.9090  30.3541 331.4351 348.5022 205.5206   7.71 2453157.50000  957.7952 scatterin
 309.1737   0.8730   9.4069  20.6630 319.4558  67.2890   8.62 2453157.50000  415.7198 scatterin
 494.9399   0.9119  12.4090 314.2138 338.9579  31.2799   7.38 2453157.50000  441.1312 scatterin
 204.1383   0.8010  25.9866 318.2441 152.4614 327.7407   8.17 2453157.50000  167.2774 scatterin
 624.6785   0.9230  10.7717 149.7079  12.1681 289.0281   8.28 2453157.50000  893.3033 scatterin
  54.3258   0.4036   8.2641  85.2618 278.7190 350.5253   6.72 2453157.50000   33.2246 scatterin
 599.7137   0.9199  38.9203 139.0926  27.1233 320.1398   8.15 2453157.50000  623.9277 scatterin
 605.4841   0.9236  13.1376 270.9350 216.3839   6.1063   8.11 2453157.50000  179.6847 scatterin
 495.6753   0.9085  21.3799  11.6317 177.9208 146.4894   8.12 2453157.50000  924.7150 scatterin
 325.5794   0.8813  62.2809  99.1693 114.3190  47.5532   8.49 2453157.50000  363.5393 scatterin
 300.5864   0.8909  14.2920 220.7898 301.2054 265.9594   8.26 2453157.50000  479.7106 scatterin
 269.1343   0.9113  24.2691 357.2025 148.3093 119.5488   8.48 2453157.50000  476.1309 scatterin
 119.5951   0.6926  15.6354 358.9951 285.4235  65.8365   8.22 2453157.50000  140.0409 scatterin
 189.8833   0.7913  40.3342 331.7301 249.5360  61.3607   8.02 2453157.50000  229.0896 scatterin
 415.8154   0.9332  37.8422 110.5665 108.3242   4.3741   8.26 2453157.50000   98.6409 scatterin
 652.4169   0.9261  14.9407 100.1442 251.9763  23.4881   7.72 2453157.50000  492.5495 scatterin
  59.4819   0.4270  18.5001  25.8413 171.8058 358.9393   7.97 2453157.50000   34.0957 scatterin
 490.2292   0.9162  28.6663 202.1685 105.2331 269.0701   7.85 2453157.50000  783.2364 scatterin
 117.9159   0.6767  29.7896  99.6914 183.9421  36.2305   7.89 2453157.50000   95.1005 scatterin
  73.9733   0.5205  33.1323  16.8128 338.6718 257.9820   8.19 2453157.50000   96.6668 scatterin
 596.2667   0.9206  25.7567 291.6397 174.5814 326.7757   8.63 2453157.50000  556.3391 scatterin
 323.5269   0.8710  30.1294  10.3689 172.8610  77.3238   7.99 2453157.50000  466.0163 scatterin
  65.3175   0.4895  23.6988 254.8608  80.3111 112.1801   8.57 2453157.50000   87.0307 scatterin
  83.6399   0.6018  25.6854  66.3287 143.9076  32.2019   7.19 2453157.50000   60.7068 scatterin
 123.6445   0.6919  24.2479  59.4265  91.5851  91.7657   7.69 2453157.50000  172.0389 scatterin
 392.1522   0.9033  12.2533  90.7780  52.7170  85.8318   7.49 2453157.50000  605.8639 scatterin
 382.6351   0.8922   8.0300 180.7551 199.3909 348.7776   8.50 2453157.50000  167.2491 scatterin
 364.2370   0.8848   4.6880 323.7061 338.4467 142.4697   7.42 2453157.50000  666.8787 scatterin
 492.0825   0.9053  14.8521 201.0105 253.1025 209.1701   8.32 2453157.50000  921.5856 scatterin
 154.4941   0.8178   4.9186 160.7817  54.5492  25.8780   7.26 2453157.50000  111.0220 scatterin
 665.4869   0.9310  33.5271 299.6679  80.9866 144.3510   8.36 2453157.50000 1252.6331 scatterin
 369.0717   0.8793   3.3262 163.6635 251.7285 282.3787   7.86 2453157.50000  535.5625 scatterin
 467.7109   0.9290  20.8469 114.3593   1.6417 303.9766   7.44 2453157.50000  594.3167 scatterin
  71.2732   0.5351  10.3679 209.3357 131.3162   2.8579   8.20 2453157.50000   33.3500 scatterin
  94.2740   0.6304   9.1922 157.2530 129.5914 155.0559   7.87 2453157.50000  151.5810 scatterin
 267.3770   0.8501  32.4320 354.9351 185.2893  33.6292   8.28 2453157.50000  235.1299 scatterin
 505.5914   0.9189  37.2682  85.0332   1.4036 140.3983   8.04 2453157.50000  939.7590 scatterin
 572.7900   0.9176   6.7359 299.3441 110.6284 162.9263   8.60 2453157.50000 1091.9980 scatterin
 420.8802   0.9091  34.8143  98.6793  43.3457 106.9089   5.73 2453157.50000  714.9590 scatterin
 475.7152   0.9058  22.7284  16.0312 114.9911  65.5511   6.74 2453157.50000  645.7214 scatterin
  81.9151   0.5812  34.1134 158.9026 272.3239  47.0849   7.47 2453157.50000   73.5373 scatterin
 522.8015   0.9112  12.8512 154.6143  82.0240  40.7987   8.25 2453157.50000  547.2374 scatterin
 307.8918   0.8579   6.5808 342.0546 315.5290 123.5640   8.00 2453157.50000  534.1545 scatterin
 576.4908   0.9227  24.1929 146.7702 110.4354 195.0238   8.14 2453157.50000 1103.4716 scatterin
  96.5698   0.7609  18.7424 163.2784  79.1165  49.6012   7.42 2453157.50000  100.5841 scatterin
 487.4338   0.9053  34.6959 228.7763 136.4747  53.1024   6.94 2453157.50000  590.6710 scatterin
 389.7860   0.8852  26.7537 347.8624 272.4288  40.4078   7.29 2453157.50000  396.4944 scatterin
 407.6564   0.9053  22.3769 189.8943 296.9334 332.4854   8.17 2453157.50000  332.8737 scatterin
 167.8133   0.7733   7.4405  69.1089  96.5892 246.5827   7.96 2453157.50000  268.9223 scatterin
 339.4839   0.8723  22.6799 219.3411 165.2308 112.0340   8.13 2453157.50000  574.3582 scatterin
 213.4147   0.8300  16.8451 355.7504 295.7554  80.0922   6.44 2453157.50000  304.3819 scatterin
 156.0682   0.7533  26.9714   7.5979 171.7868 247.2254   8.50 2453157.50000  246.5652 scatterin
 156.7741   0.8531  20.4395 248.5150 217.1588  48.5175   8.23 2453157.50000  173.1448 scatterin
 383.3491   0.8945  33.1044 127.4950 285.9890 195.8846   6.49 2453157.50000  722.5642 scatterin
 152.0109   0.7441  43.3565 123.7956 164.5123 260.1136   7.96 2453157.50000  227.2671 scatterin
 349.5884   0.9370  42.1575  15.0096 153.1705 206.6551   6.15 2453157.50000  667.6607 scatterin
 134.2695   0.7299  17.2027  76.2513 329.1290 168.7461   7.74 2453157.50000  231.6451 scatterin
 518.0075   0.9118   3.6330 347.7324 123.8094 314.6321   7.13 2453157.50000  577.1757 scatterin
 185.5246   0.7826  16.5854  45.4849 102.6021  74.3728   7.37 2453157.50000  246.9101 scatterin
 685.7003   0.9346  17.3298 116.5590 138.8178 330.3708   8.08 2453157.50000  604.8067 scatterin
 123.8347   0.7041  13.3519  57.4141  31.8835 164.9705   8.21 2453157.50000  209.9866 scatterin
 530.8328   0.9196  12.1419  72.9657  81.3755  19.1888   8.38 2453157.50000  348.4480 scatterin
 161.5469   0.8607  15.0691 103.5184 357.3989 194.4548   7.94 2453157.50000  299.3035 scatterin
  80.7720   0.5671  35.6598 302.8677 220.4258  71.7438   7.86 2453157.50000   91.3520 scatterin
 587.5124   0.9300  25.1926  95.0017 308.6630 284.7812   7.75 2453157.50000  868.3519 scatterin
  54.3780   0.3822  32.5623 178.3314 244.2977 317.7317   8.21 2453157.50000   44.4662 scatterin
 126.7815   0.7008  30.1202 254.9951 131.9456 332.8036   7.15 2453157.50000   86.3913 scatterin
 689.1941   0.9326  13.4392 118.8218   7.4766 318.8527   6.92 2453157.50000  738.7779 scatterin
 469.2051   0.9007  17.0222 162.9736 220.1037 184.8101   7.91 2453157.50000  891.4223 scatterin
 399.9489   0.9042  18.1081 173.6281 314.7449  44.1150   8.51 2453157.50000  435.6743 scatterin
 446.7301   0.8981  20.5171 318.8467 126.0816  10.0547   4.69 2453157.50000  182.1080 scatterin
 362.4706   0.8786  20.5863 337.0430 315.6830 158.3896   8.48 2453157.50000  674.5042 scatterin
 676.9460   0.9276  32.4210 339.8589 154.0701  62.1585   7.87 2453157.50000  907.8955 scatterin
 276.8743   0.8457  23.1723  40.0881 134.7290  62.4335   8.11 2453157.50000  350.8211 scatterin
 166.3226   0.7803   6.0660 294.6160 154.8799  46.2375   8.51 2453157.50000  168.4499 scatterin
 541.4297   0.9222  27.7796 129.0053  32.4876 110.5055   6.89 2453157.50000  938.0642 scatterin
 235.7310   0.8236  13.1198   1.3228 351.0016  12.6370   8.33 2453157.50000  104.1639 scatterin
 283.7155   0.8476  27.5967 271.7641  15.9972 277.6169   8.61 2453157.50000  414.9724 scatterin
 240.4308   0.9023  39.4019 127.9833 144.0882 167.7645   8.39 2453157.50000  456.0013 scatterin
 541.1557   0.9200  25.1588 109.9700  73.9857  75.5449   7.69 2453157.50000  796.2145 scatterin
 184.2585   0.7840  15.5182 272.7392 169.8945 161.8562   7.55 2453157.50000  326.4287 scatterin
 307.8917   0.8699  31.7808 221.0035 110.7180 159.0319   7.98 2453157.50000  570.5794 scatterin
 234.8332   0.8283  20.8758 117.8556 209.0637 180.3318   8.29 2453157.50000  429.3414 scatterin
 199.8771   0.8126  36.4677 206.4839 350.0998  44.2855   8.39 2453157.50000  202.2576 scatterin
 283.2495   0.8519  14.4730 293.4065  91.3693 348.2141   7.58 2453157.50000  122.2205 scatterin
 445.5204   0.9065  21.4918 233.7855 131.5492 223.5727   7.18 2453157.50000  816.8650 scatterin
  45.0237   0.2798  17.2457  89.8825 218.5171 355.6213   8.34 2453157.50000   32.4980 scatterin
  95.3352   0.6258   9.5734 261.8135 327.7278  11.6280   8.15 2453157.50000   43.1662 scatterin
 200.3453   0.8786  15.7940 128.2761 338.4334 122.0188   8.41 2453157.50000  350.2705 scatterin
  93.1072   0.6264  36.6375 109.3217  52.5875 207.5323   7.70 2453157.50000  148.8764 scatterin
 488.0837   0.9064  32.3645 105.3724 122.5075 252.1705   8.55 2453157.50000  830.5096 scatterin
 690.2519   0.9288  32.8465  65.7142 310.3714 217.7049   8.65 2453157.50000 1293.6704 scatterin
 483.1747   0.9133  40.4290  48.6964  47.6428 130.2955   7.90 2453157.50000  878.3579 scatterin
 271.8164   0.8600  21.6606 307.0914 314.4707  45.0592   8.21 2453157.50000  288.9441 scatterin
 206.8471   0.8007   6.1915 354.9974  68.4998  48.2882   8.64 2453157.50000  218.5481 scatterin
 485.0532   0.9156  52.7415 296.6421  48.9706 322.6678   8.30 2453157.50000  483.4528 scatterin
 176.4684   0.8537  18.9417 312.3918 286.6095 169.3298   8.23 2453157.50000  326.3588 scatterin
 606.0977   0.9205  11.8123 169.1216 190.5657 260.8103   8.27 2453157.50000 1006.7169 scatterin
 112.5296   0.6801  33.6593 124.2078 258.1957  90.7279   7.70 2453157.50000  154.5482 scatterin
 293.3158   0.8598   8.3809  28.7170  44.7723  14.2217   8.19 2453157.50000  145.6344 scatterin
 561.5104   0.9296  43.0704 173.1862  73.6022 250.6514   8.61 2453157.50000  973.3091 scatterin
 129.2965   0.8543  41.4072 234.9618 128.4769   5.0508   7.90 2453157.50000   31.8799 scatterin
 631.2649   0.9291  29.0536 324.2669  13.0616  29.3748   7.55 2453157.50000  550.6724 scatterin
 369.1054   0.8808  30.2898 122.3251 350.5414 106.4220   8.27 2453157.50000  615.6357 scatterin
 648.4469   0.9318  49.0818  27.3206 194.4473 170.6904   7.88 2453157.50000 1250.5290 scatterin
 405.6730   0.8903  29.4239 161.7193 359.3689 334.7259   7.69 2453157.50000  308.5997 scatterin
 642.4398   0.9260  13.8892  70.1417 195.9877 258.7598   8.05 2453157.50000 1079.3230 scatterin
 398.5268   0.9105  17.9794  75.6196  22.9538 153.8694   8.43 2453157.50000  751.0212 scatterin
 219.4223   0.8301  20.3027 244.0468   5.4710 322.5539   8.15 2453157.50000  202.9485 scatterin
 604.9764   0.9205  19.8552 333.6905 287.7219 144.3145   7.96 2453157.50000 1132.3468 scatterin
 318.4523   0.8904  23.4692  80.6646 269.1063 259.7490   6.06 2453157.50000  521.7546 scatterin
 646.2318   0.9273  13.9861 324.3605 288.3073 121.6976   8.28 2453157.50000 1160.0854 scatterin
 600.0576   0.9197  20.4129 330.7594 358.9020  57.1720   8.54 2453157.50000  765.5144 scatterin
 137.1251   0.7186  39.2369  42.3417 151.2260 327.2248   8.25 2453157.50000  106.5346 scatterin
 561.4056   0.9213  34.1447  84.5209 154.9034 310.2504   8.61 2453157.50000  664.3569 scatterin
 360.1094   0.8850  22.6371 145.1869 340.6684 150.8411   6.61 2453157.50000  667.1346 scatterin
 528.8085   0.9173  21.0348 149.8959   7.9862  65.8537   7.47 2453157.50000  725.3598 scatterin
  93.5155   0.7845  21.8629 232.2928 225.1636 184.2649   8.41 2453157.50000  166.8171 scatterin
 169.6760   0.8651  10.9563 183.9928  94.4917 319.9699   7.89 2453157.50000  168.6418 scatterin
 348.6153   0.8873  15.1373 221.7440 330.9058 241.1989   8.43 2453157.50000  607.1617 scatterin
 578.3937   0.9227  31.2575  94.7727 226.9803 138.2784   8.03 2453157.50000 1073.3757 scatterin
 358.3169   0.8931  10.7130 229.4340 279.3640 151.3180   8.13 2453157.50000  667.0975 scatterin
 153.4160   0.7563   8.3795 133.3481 206.8078 253.1604   7.93 2453157.50000  237.7252 scatterin
 133.7710   0.7233  16.3459 273.4030 253.3196  98.8401   7.68 2453157.50000  196.4756 scatterin
 351.8834   0.8764  34.0243  18.8917 359.4312 198.0496   8.16 2453157.50000  655.9037 scatterin
 470.6453   0.9040  19.9166 131.1430 161.8829 296.2456   7.28 2453157.50000  628.8962 scatterin
 687.1217   0.9309  27.6665 348.3179 184.3433  84.9881   6.73 2453157.50000 1075.4138 scatterin
 613.0846   0.9245  24.8873 142.7156 311.6683  84.8425   8.42 2453157.50000  954.9300 scatterin
 500.8491   0.9098  45.5628  59.6664 357.0526 140.1870   7.68 2453157.50000  926.0532 scatterin
 139.4496   0.7274  31.7577 164.6175 266.1620  61.1476   7.86 2453157.50000  160.4059 scatterin
 614.1885   0.9252  13.4583  93.4972  52.9054 134.0446   7.50 2453157.50000 1132.4473 scatterin
 322.6372   0.8740   6.9439 104.1560 118.6645  86.4532   8.30 2453157.50000  490.9128 scatterin
 653.7192   0.9264  12.6647 199.1732 296.3268 112.2587   8.11 2453157.50000 1141.7381 scatterin
 412.9445   0.8948  49.9724  71.1739 228.4347 280.0822   7.45 2453157.50000  613.8642 scatterin
 436.0382   0.9018  29.5837 111.3300  70.6319  52.7533   7.45 2453157.50000  525.0521 scatterin
 420.6551   0.9080  25.8978 122.9961  10.2721  63.6352   7.38 2453157.50000  563.1481 scatterin
 298.2612   0.9001  47.4350 229.1517 153.8820   3.2902   7.64 2453157.50000   55.8673 scatterin
 579.0727   0.9303  25.6792 175.0872 181.2602 250.8948   8.08 2453157.50000 1003.3137 scatterin
 365.5822   0.8771   7.9308  88.3239 282.6846 111.1714   7.80 2453157.50000  618.4722 scatterin
 315.4223   0.9330  24.4655 174.0130 102.6536 244.2695   8.10 2453157.50000  558.7791 scatterin
 321.6863   0.8668  22.8136   1.0894 253.8553  27.7514   7.96 2453157.50000  253.8661 scatterin
 312.2925   0.8716  20.7308 344.5189 255.5431 106.8517   7.84 2453157.50000  518.8772 scatterin
 411.5493   0.8906  38.9608 170.9079 213.7488  23.9648   8.10 2453157.50000  302.4195 scatterin
  41.1301   0.2151  21.7459 180.5483 233.0850   0.3467   8.13 2453157.50000   32.2837 scatterin
 302.2368   0.8787  13.3383  91.4672 184.8309 171.4286   8.51 2453157.50000  566.9637 scatterin
 312.8452   0.8617  12.3644 334.2431 289.7897 356.3294   8.15 2453157.50000   64.3548 scatterin
 559.0409   0.9208  13.3313 287.2939 295.8289 321.0283   8.55 2453157.50000  574.3664 scatterin
 535.9440   0.9121  25.0675 116.4179 179.3599 212.9314   8.31 2453157.50000 1002.5258 scatterin
 580.7146   0.9347  48.4754  51.1054 302.9633 311.6573   7.58 2453157.50000  683.6184 scatterin
 594.3903   0.9219  18.0059 192.3982  13.4344 249.8111   8.45 2453157.50000 1028.5999 scatterin
 257.6699   0.9096  26.4234 348.9766 183.6908  99.3854   7.91 2453157.50000  425.5465 scatterin
 188.3205   0.7832  51.1966 328.7406  12.8479  75.7855   7.90 2453157.50000  253.1717 scatterin
 278.4053   0.8646   4.4500  69.9010  21.3179 223.1742   7.06 2453157.50000  499.2232 scatterin
 428.8646   0.9099  40.1438  23.8616 118.0111 145.5605   7.59 2453157.50000  799.6016 scatterin
 558.5716   0.9169  27.1959  49.4855 324.9323 135.6286   7.56 2453157.50000 1028.4211 scatterin
 213.9792   0.8199  24.0702 162.5705 210.5036 268.5102   8.18 2453157.50000  322.8134 scatterin
 126.1802   0.6985  24.7500 340.2912 344.8455 222.9619   7.52 2453157.50000  205.6327 scatterin
 632.5138   0.9364  19.8403 199.7081  26.7733  54.8244   7.96 2453157.50000  798.8934 scatterin
 158.0651   0.7552   5.9796 110.3120 266.5241 236.2986   7.82 2453157.50000  258.3653 scatterin
 574.3802   0.9234  27.8502 171.0658 217.7936  70.8196   7.96 2453157.50000  820.6944 scatterin
 478.2156   0.9260  22.5547 131.4548  68.0260  66.8671   8.59 2453157.50000  665.1040 scatterin
 655.1342   0.9264   6.5932 327.5798 128.2330 164.6677   8.09 2453157.50000 1256.1628 scatterin
 512.9758   0.9091  22.6416 289.8532 260.0222 314.9261   4.51 2453157.50000  568.1750 scatterin
 221.9048   0.8127  17.8989 297.6193  97.3892  84.5271   8.00 2453157.50000  321.1765 scatterin
 541.6897   0.9196   5.5796 141.8035 204.0659 134.0138   8.26 2453157.50000  995.6944 scatterin
 302.4272   0.9198  54.3673 166.5941 211.3652  80.6643   8.07 2453157.50000  458.9289 scatterin
 166.1482   0.7875  21.6925  37.8385  81.0248 131.3640   8.25 2453157.50000  282.0107 scatterin
 610.9458   0.9270  13.4271 161.6670  67.0311 358.8874   7.90 2453157.50000   60.5140 scatterin
 642.3667   0.9244  25.2860 150.2298  75.3061 149.8999   8.19 2453157.50000 1213.9184 scatterin
 460.5540   0.9069  17.5873 131.4062 355.7417  21.3132   7.82 2453157.50000  319.1086 scatterin
  81.4744   0.5849  25.7061 227.7860 244.9580 333.0796   8.19 2453157.50000   53.4971 scatterin
 535.4109   0.9227  20.1938 224.0553 244.2959  57.1121   8.16 2453157.50000  684.1726 scatterin
 209.1787   0.8059  16.7773 117.7877  22.5663  33.3855   7.99 2453157.50000  176.0292 scatterin
 690.1504   0.9414  20.8949 193.1177 215.9529 220.3199   6.90 2453157.50000 1296.7448 scatterin
 672.6703   0.9282  33.1103 102.9263 322.7282  99.4132   6.26 2453157.50000 1123.4121 scatterin
  52.6356   0.3662  13.0170 226.0048 262.8093 167.8374   8.48 2453157.50000   71.6806 scatterin
 631.7886   0.9272  23.5614 176.0659 346.6608 217.5710   7.28 2453157.50000 1183.3792 scatterin
 176.0174   0.7777  31.3429 169.3499 110.3076  28.6853   7.15 2453157.50000  130.8960 scatterin
 236.6478   0.8278  18.3934 153.1476 250.2336 329.3506   7.72 2453157.50000  192.0228 scatterin
 629.9820   0.9247  11.0618 158.3329 232.1615  60.0723   7.94 2453157.50000  828.1721 scatterin
 427.6452   0.9053  35.6513 226.1912 129.2758 315.9880   8.36 2453157.50000  465.6373 scatterin
 570.3634   0.9279  56.1847  53.7959  92.7023 240.8871   8.54 2453157.50000 1017.2322 scatterin
 457.3448   0.9216   9.8385 151.9621  57.3234 223.7352   6.99 2453157.50000  845.1740 scatterin
 255.5209   0.8425  27.5509 243.5040 223.5399  47.0024   8.28 2453157.50000  274.5969 scatterin
 125.2962   0.7697  14.9375  36.8414 216.0261 126.5920   7.86 2453157.50000  208.1211 scatterin
 609.0587   0.9256  20.4084 183.6326 355.4616  95.7424   8.06 2453157.50000 1000.1769 scatterin
 407.1585   0.9060  29.3179 131.3403  80.8112  66.9770   8.33 2453157.50000  558.8922 scatterin
 252.5290   0.8440  14.1236 265.6083 328.4948  89.8319   8.64 2453157.50000  383.6272 scatterin
 370.1956   0.8974  20.7896  65.3238 154.4517 112.7396   7.99 2453157.50000  636.9066 scatterin
 657.1636   0.9390  28.0355 124.9020 359.8094 326.1304   7.62 2453157.50000  631.5538 scatterin
 622.2531   0.9237  24.6264 245.1193  63.8198 283.6212   7.78 2453157.50000  922.6200 scatterin
 319.4606   0.8649  17.9461   9.8520 105.2566 296.1583   8.27 2453157.50000  415.3847 scatterin
  60.8204   0.4333  24.2909 335.1235 151.2326 159.6054   8.28 2453157.50000   86.3615 scatterin
 413.3087   0.9068   8.9614  53.2441 204.9923 124.7280   7.86 2453157.50000  739.1803 scatterin
 254.0298   0.8342  18.3096 299.7216  50.4948 212.5719   8.28 2453157.50000  455.6856 scatterin
 187.6928   0.8547   7.4426  10.5959 215.4280 255.6879   7.45 2453157.50000  305.8527 scatterin
 576.6014   0.9229  59.9212   9.8890 330.0570  95.4672   8.27 2453157.50000  944.2620 scatterin
 290.9641   0.8643  28.2813 144.5682 164.5450  64.3456   8.08 2453157.50000  379.7561 scatterin
 168.0404   0.7785  31.9808 118.6091 254.0931 101.8471   7.19 2453157.50000  258.8407 scatterin
 106.2514   0.6537  61.2971  57.8109 296.7383 127.5773   8.51 2453157.50000  164.9172 scatterin
  92.9337   0.6132  21.9669  98.1768 284.8345  25.9657   7.48 2453157.50000   59.9276 scatterin
  86.7374   0.5907  13.3798 146.7095 224.6399  92.4911   8.14 2453157.50000  113.4160 scatterin
 601.6328   0.9221  18.6529 246.6456 217.5639 140.1969   7.89 2453157.50000 1119.7664 scatterin
 192.0036   0.8192  36.7679  89.8271  92.7581 228.7834   8.14 2453157.50000  331.8058 scatterin
 322.7890   0.8885  26.2426 206.0689  29.7631 304.3613   8.18 2453157.50000  396.2779 scatterin
 228.3302   0.9042  14.7957  13.6530 262.2294 306.5939   7.60 2453157.50000  277.3365 scatterin
  69.9924   0.6287  28.5412 268.1923 163.1779 202.3572   8.32 2453157.50000  112.7300 scatterin
 552.8907   0.9165  12.9906 338.2176 253.5305 180.4863   7.88 2453157.50000 1059.6101 scatterin
 272.0000   0.8597  17.4733  24.1068 281.3458 312.2645   8.20 2453157.50000  299.1264 scatterin
 638.5488   0.9285  28.6608 276.6487 191.4679  40.8743   6.66 2453157.50000  679.3448 scatterin
 192.9029   0.7878  36.0052  59.3233  49.1909 321.7005   8.15 2453157.50000  174.6685 scatterin
 429.9986   0.9153   8.7541  72.3194  95.1639 301.3852   8.10 2453157.50000  554.1046 scatterin
 303.9998   0.8590  29.9709 334.9439  38.9703 105.1160   7.85 2453157.50000  498.1622 scatterin
 387.5511   0.8872   9.9881  31.1392 359.5204 174.5661   7.97 2453157.50000  730.9357 scatterin
 191.9603   0.7987  36.1655 226.7461 176.5903  90.4379   8.42 2453157.50000  284.2035 scatterin
